country,country_name,country_id,year,family,seat_share,cabinet_share
LTU,Lithuania,15,2012,agr,2.1,0
LTU,Lithuania,15,2012,chr,0,0
LTU,Lithuania,15,2012,com,0,0
LTU,Lithuania,15,2012,con,42.6,86.1
LTU,Lithuania,15,2012,eco,0,0
LTU,Lithuania,15,2012,lib,32.6,13.9
LTU,Lithuania,15,2012,other,5,0
LTU,Lithuania,15,2012,right,0,0
LTU,Lithuania,15,2012,soc,17.7,0
LTU,Lithuania,15,2013,agr,0.7,0
LTU,Lithuania,15,2013,chr,0,0
LTU,Lithuania,15,2013,com,0,0
LTU,Lithuania,15,2013,con,31.9,13.8
LTU,Lithuania,15,2013,eco,0,0
LTU,Lithuania,15,2013,lib,27.7,33.3
LTU,Lithuania,15,2013,other,12.8,9.2
LTU,Lithuania,15,2013,right,0,0
LTU,Lithuania,15,2013,soc,27,43.7
LTU,Lithuania,15,2014,agr,0.7,0
LTU,Lithuania,15,2014,chr,0,0
LTU,Lithuania,15,2014,com,0,0
LTU,Lithuania,15,2014,con,31.9,13.8
LTU,Lithuania,15,2014,eco,0,0
LTU,Lithuania,15,2014,lib,27.7,33.3
LTU,Lithuania,15,2014,other,12.8,9.2
LTU,Lithuania,15,2014,right,0,0
LTU,Lithuania,15,2014,soc,27,43.7
LTU,Lithuania,15,2015,agr,0.7,0
LTU,Lithuania,15,2015,chr,0,0
LTU,Lithuania,15,2015,com,0,0
LTU,Lithuania,15,2015,con,31.9,13.8
LTU,Lithuania,15,2015,eco,0,0
LTU,Lithuania,15,2015,lib,27.7,33.3
LTU,Lithuania,15,2015,other,12.8,9.2
LTU,Lithuania,15,2015,right,0,0
LTU,Lithuania,15,2015,soc,27,43.7
LTU,Lithuania,15,2016,agr,0.7,0
LTU,Lithuania,15,2016,chr,0,0
LTU,Lithuania,15,2016,com,0,0
LTU,Lithuania,15,2016,con,31.9,13.8
LTU,Lithuania,15,2016,eco,0,0
LTU,Lithuania,15,2016,lib,27.7,33.3
LTU,Lithuania,15,2016,other,12.8,9.2
LTU,Lithuania,15,2016,right,0,0
LTU,Lithuania,15,2016,soc,27,43.7
LTU,Lithuania,15,2017,agr,38.3,76.1
LTU,Lithuania,15,2017,chr,0,0
LTU,Lithuania,15,2017,com,0,0
LTU,Lithuania,15,2017,con,27.7,0
LTU,Lithuania,15,2017,eco,0.7,0
LTU,Lithuania,15,2017,lib,11.3,0
LTU,Lithuania,15,2017,other,9.2,0
LTU,Lithuania,15,2017,right,0.7,0
LTU,Lithuania,15,2017,soc,12.1,23.9
LTU,Lithuania,15,2018,agr,38.3,81.8
LTU,Lithuania,15,2018,chr,0,0
LTU,Lithuania,15,2018,com,0,0
LTU,Lithuania,15,2018,con,27.7,0
LTU,Lithuania,15,2018,eco,0.7,0
LTU,Lithuania,15,2018,lib,11.3,0
LTU,Lithuania,15,2018,other,9.2,0
LTU,Lithuania,15,2018,right,0.7,0
LTU,Lithuania,15,2018,soc,12.1,18.2
LTU,Lithuania,15,2019,agr,38.3,81.8
LTU,Lithuania,15,2019,chr,0,0
LTU,Lithuania,15,2019,com,0,0
LTU,Lithuania,15,2019,con,27.7,0
LTU,Lithuania,15,2019,eco,0.7,0
LTU,Lithuania,15,2019,lib,11.3,0
LTU,Lithuania,15,2019,other,9.2,0
LTU,Lithuania,15,2019,right,0.7,0
LTU,Lithuania,15,2019,soc,12.1,18.2
LTU,Lithuania,15,2020,agr,38.3,65.9
LTU,Lithuania,15,2020,chr,0,0
LTU,Lithuania,15,2020,com,0,0
LTU,Lithuania,15,2020,con,27.7,9.8
LTU,Lithuania,15,2020,eco,0.7,0
LTU,Lithuania,15,2020,lib,11.3,0
LTU,Lithuania,15,2020,other,9.2,9.8
LTU,Lithuania,15,2020,right,0.7,0
LTU,Lithuania,15,2020,soc,12.1,14.6
LUX,Luxembourg,7,1920,agr,0,0
LUX,Luxembourg,7,1920,chr,0,0
LUX,Luxembourg,7,1920,com,0,0
LUX,Luxembourg,7,1920,con,56.2,0
LUX,Luxembourg,7,1920,eco,0,0
LUX,Luxembourg,7,1920,lib,14.6,0
LUX,Luxembourg,7,1920,other,6.2,0
LUX,Luxembourg,7,1920,right,6.2,0
LUX,Luxembourg,7,1920,soc,16.7,0
LUX,Luxembourg,7,1921,agr,0,0
LUX,Luxembourg,7,1921,chr,0,0
LUX,Luxembourg,7,1921,com,0,0
LUX,Luxembourg,7,1921,con,56.2,79.4
LUX,Luxembourg,7,1921,eco,0,0
LUX,Luxembourg,7,1921,lib,14.6,20.6
LUX,Luxembourg,7,1921,other,6.2,0
LUX,Luxembourg,7,1921,right,6.2,0
LUX,Luxembourg,7,1921,soc,16.7,0
LUX,Luxembourg,7,1922,agr,0,0
LUX,Luxembourg,7,1922,chr,0,0
LUX,Luxembourg,7,1922,com,0,0
LUX,Luxembourg,7,1922,con,56.2,100
LUX,Luxembourg,7,1922,eco,0,0
LUX,Luxembourg,7,1922,lib,14.6,0
LUX,Luxembourg,7,1922,other,6.2,0
LUX,Luxembourg,7,1922,right,6.2,0
LUX,Luxembourg,7,1922,soc,16.7,0
LUX,Luxembourg,7,1923,agr,0,0
LUX,Luxembourg,7,1923,chr,0,0
LUX,Luxembourg,7,1923,com,0,0
LUX,Luxembourg,7,1923,con,54.2,100
LUX,Luxembourg,7,1923,eco,0,0
LUX,Luxembourg,7,1923,lib,18.8,0
LUX,Luxembourg,7,1923,other,6.2,0
LUX,Luxembourg,7,1923,right,8.3,0
LUX,Luxembourg,7,1923,soc,12.5,0
LUX,Luxembourg,7,1924,agr,0,0
LUX,Luxembourg,7,1924,chr,0,0
LUX,Luxembourg,7,1924,com,0,0
LUX,Luxembourg,7,1924,con,54.2,100
LUX,Luxembourg,7,1924,eco,0,0
LUX,Luxembourg,7,1924,lib,18.8,0
LUX,Luxembourg,7,1924,other,6.2,0
LUX,Luxembourg,7,1924,right,8.3,0
LUX,Luxembourg,7,1924,soc,12.5,0
LUX,Luxembourg,7,1925,agr,0,0
LUX,Luxembourg,7,1925,chr,0,0
LUX,Luxembourg,7,1925,com,0,0
LUX,Luxembourg,7,1925,con,54.2,100
LUX,Luxembourg,7,1925,eco,0,0
LUX,Luxembourg,7,1925,lib,18.8,0
LUX,Luxembourg,7,1925,other,6.2,0
LUX,Luxembourg,7,1925,right,8.3,0
LUX,Luxembourg,7,1925,soc,12.5,0
LUX,Luxembourg,7,1926,agr,2.1,0
LUX,Luxembourg,7,1926,chr,0,0
LUX,Luxembourg,7,1926,com,0,0
LUX,Luxembourg,7,1926,con,46.8,0
LUX,Luxembourg,7,1926,eco,0,0
LUX,Luxembourg,7,1926,lib,19.1,62.5
LUX,Luxembourg,7,1926,other,4.3,0
LUX,Luxembourg,7,1926,right,10.6,37.5
LUX,Luxembourg,7,1926,soc,17,0
LUX,Luxembourg,7,1927,agr,2.1,0
LUX,Luxembourg,7,1927,chr,0,0
LUX,Luxembourg,7,1927,com,0,0
LUX,Luxembourg,7,1927,con,46.8,100
LUX,Luxembourg,7,1927,eco,0,0
LUX,Luxembourg,7,1927,lib,19.1,0
LUX,Luxembourg,7,1927,other,4.3,0
LUX,Luxembourg,7,1927,right,10.6,0
LUX,Luxembourg,7,1927,soc,17,0
LUX,Luxembourg,7,1928,agr,2.1,0
LUX,Luxembourg,7,1928,chr,0,0
LUX,Luxembourg,7,1928,com,0,0
LUX,Luxembourg,7,1928,con,46.8,100
LUX,Luxembourg,7,1928,eco,0,0
LUX,Luxembourg,7,1928,lib,19.1,0
LUX,Luxembourg,7,1928,other,4.3,0
LUX,Luxembourg,7,1928,right,10.6,0
LUX,Luxembourg,7,1928,soc,17,0
LUX,Luxembourg,7,1929,agr,1.9,0
LUX,Luxembourg,7,1929,chr,0,0
LUX,Luxembourg,7,1929,com,0,0
LUX,Luxembourg,7,1929,con,46.2,100
LUX,Luxembourg,7,1929,eco,0,0
LUX,Luxembourg,7,1929,lib,19.2,0
LUX,Luxembourg,7,1929,other,0,0
LUX,Luxembourg,7,1929,right,9.6,0
LUX,Luxembourg,7,1929,soc,23.1,0
LUX,Luxembourg,7,1930,agr,1.9,0
LUX,Luxembourg,7,1930,chr,0,0
LUX,Luxembourg,7,1930,com,0,0
LUX,Luxembourg,7,1930,con,46.2,100
LUX,Luxembourg,7,1930,eco,0,0
LUX,Luxembourg,7,1930,lib,19.2,0
LUX,Luxembourg,7,1930,other,0,0
LUX,Luxembourg,7,1930,right,9.6,0
LUX,Luxembourg,7,1930,soc,23.1,0
LUX,Luxembourg,7,1931,agr,1.9,0
LUX,Luxembourg,7,1931,chr,0,0
LUX,Luxembourg,7,1931,com,0,0
LUX,Luxembourg,7,1931,con,46.2,100
LUX,Luxembourg,7,1931,eco,0,0
LUX,Luxembourg,7,1931,lib,19.2,0
LUX,Luxembourg,7,1931,other,0,0
LUX,Luxembourg,7,1931,right,9.6,0
LUX,Luxembourg,7,1931,soc,23.1,0
LUX,Luxembourg,7,1932,agr,3.7,0
LUX,Luxembourg,7,1932,chr,0,0
LUX,Luxembourg,7,1932,com,0,0
LUX,Luxembourg,7,1932,con,48.1,100
LUX,Luxembourg,7,1932,eco,0,0
LUX,Luxembourg,7,1932,lib,13,0
LUX,Luxembourg,7,1932,other,3.7,0
LUX,Luxembourg,7,1932,right,3.7,0
LUX,Luxembourg,7,1932,soc,27.8,0
LUX,Luxembourg,7,1933,agr,3.7,0
LUX,Luxembourg,7,1933,chr,0,0
LUX,Luxembourg,7,1933,com,0,0
LUX,Luxembourg,7,1933,con,48.1,100
LUX,Luxembourg,7,1933,eco,0,0
LUX,Luxembourg,7,1933,lib,13,0
LUX,Luxembourg,7,1933,other,3.7,0
LUX,Luxembourg,7,1933,right,3.7,0
LUX,Luxembourg,7,1933,soc,27.8,0
LUX,Luxembourg,7,1934,agr,3.7,0
LUX,Luxembourg,7,1934,chr,0,0
LUX,Luxembourg,7,1934,com,0,0
LUX,Luxembourg,7,1934,con,48.1,100
LUX,Luxembourg,7,1934,eco,0,0
LUX,Luxembourg,7,1934,lib,13,0
LUX,Luxembourg,7,1934,other,3.7,0
LUX,Luxembourg,7,1934,right,3.7,0
LUX,Luxembourg,7,1934,soc,27.8,0
LUX,Luxembourg,7,1935,agr,0,0
LUX,Luxembourg,7,1935,chr,0,0
LUX,Luxembourg,7,1935,com,1.9,0
LUX,Luxembourg,7,1935,con,46.3,100
LUX,Luxembourg,7,1935,eco,0,0
LUX,Luxembourg,7,1935,lib,14.8,0
LUX,Luxembourg,7,1935,other,9.3,0
LUX,Luxembourg,7,1935,right,1.9,0
LUX,Luxembourg,7,1935,soc,25.9,0
LUX,Luxembourg,7,1936,agr,0,0
LUX,Luxembourg,7,1936,chr,0,0
LUX,Luxembourg,7,1936,com,1.9,0
LUX,Luxembourg,7,1936,con,46.3,100
LUX,Luxembourg,7,1936,eco,0,0
LUX,Luxembourg,7,1936,lib,14.8,0
LUX,Luxembourg,7,1936,other,9.3,0
LUX,Luxembourg,7,1936,right,1.9,0
LUX,Luxembourg,7,1936,soc,25.9,0
LUX,Luxembourg,7,1937,agr,0,0
LUX,Luxembourg,7,1937,chr,0,0
LUX,Luxembourg,7,1937,com,1.9,0
LUX,Luxembourg,7,1937,con,46.3,100
LUX,Luxembourg,7,1937,eco,0,0
LUX,Luxembourg,7,1937,lib,14.8,0
LUX,Luxembourg,7,1937,other,9.3,0
LUX,Luxembourg,7,1937,right,1.9,0
LUX,Luxembourg,7,1937,soc,25.9,0
LUX,Luxembourg,7,1938,agr,0,0
LUX,Luxembourg,7,1938,chr,0,0
LUX,Luxembourg,7,1938,com,0,0
LUX,Luxembourg,7,1938,con,45.5,52.1
LUX,Luxembourg,7,1938,eco,0,0
LUX,Luxembourg,7,1938,lib,14.5,10.4
LUX,Luxembourg,7,1938,other,7.3,0
LUX,Luxembourg,7,1938,right,0,0
LUX,Luxembourg,7,1938,soc,32.7,37.5
LUX,Luxembourg,7,1939,agr,0,0
LUX,Luxembourg,7,1939,chr,0,0
LUX,Luxembourg,7,1939,com,0,0
LUX,Luxembourg,7,1939,con,45.5,58.1
LUX,Luxembourg,7,1939,eco,0,0
LUX,Luxembourg,7,1939,lib,14.5,0
LUX,Luxembourg,7,1939,other,7.3,0
LUX,Luxembourg,7,1939,right,0,0
LUX,Luxembourg,7,1939,soc,32.7,41.9
LUX,Luxembourg,7,1940,agr,0,0
LUX,Luxembourg,7,1940,chr,0,0
LUX,Luxembourg,7,1940,com,0,0
LUX,Luxembourg,7,1940,con,45.5,58.1
LUX,Luxembourg,7,1940,eco,0,0
LUX,Luxembourg,7,1940,lib,14.5,0
LUX,Luxembourg,7,1940,other,7.3,0
LUX,Luxembourg,7,1940,right,0,0
LUX,Luxembourg,7,1940,soc,32.7,41.9
LUX,Luxembourg,7,1941,agr,0,0
LUX,Luxembourg,7,1941,chr,0,0
LUX,Luxembourg,7,1941,com,0,0
LUX,Luxembourg,7,1941,con,45.5,58.1
LUX,Luxembourg,7,1941,eco,0,0
LUX,Luxembourg,7,1941,lib,14.5,0
LUX,Luxembourg,7,1941,other,7.3,0
LUX,Luxembourg,7,1941,right,0,0
LUX,Luxembourg,7,1941,soc,32.7,41.9
LUX,Luxembourg,7,1942,agr,0,0
LUX,Luxembourg,7,1942,chr,0,0
LUX,Luxembourg,7,1942,com,0,0
LUX,Luxembourg,7,1942,con,45.5,58.1
LUX,Luxembourg,7,1942,eco,0,0
LUX,Luxembourg,7,1942,lib,14.5,0
LUX,Luxembourg,7,1942,other,7.3,0
LUX,Luxembourg,7,1942,right,0,0
LUX,Luxembourg,7,1942,soc,32.7,41.9
LUX,Luxembourg,7,1943,agr,0,0
LUX,Luxembourg,7,1943,chr,0,0
LUX,Luxembourg,7,1943,com,0,0
LUX,Luxembourg,7,1943,con,45.5,58.1
LUX,Luxembourg,7,1943,eco,0,0
LUX,Luxembourg,7,1943,lib,14.5,0
LUX,Luxembourg,7,1943,other,7.3,0
LUX,Luxembourg,7,1943,right,0,0
LUX,Luxembourg,7,1943,soc,32.7,41.9
LUX,Luxembourg,7,1944,agr,0,0
LUX,Luxembourg,7,1944,chr,0,0
LUX,Luxembourg,7,1944,com,0,0
LUX,Luxembourg,7,1944,con,45.5,58.1
LUX,Luxembourg,7,1944,eco,0,0
LUX,Luxembourg,7,1944,lib,14.5,0
LUX,Luxembourg,7,1944,other,7.3,0
LUX,Luxembourg,7,1944,right,0,0
LUX,Luxembourg,7,1944,soc,32.7,41.9
LUX,Luxembourg,7,1945,agr,0,0
LUX,Luxembourg,7,1945,chr,0,0
LUX,Luxembourg,7,1945,com,0,0
LUX,Luxembourg,7,1945,con,45.5,0
LUX,Luxembourg,7,1945,eco,0,0
LUX,Luxembourg,7,1945,lib,14.5,0
LUX,Luxembourg,7,1945,other,7.3,0
LUX,Luxembourg,7,1945,right,0,0
LUX,Luxembourg,7,1945,soc,32.7,100
LUX,Luxembourg,7,1946,agr,0,0
LUX,Luxembourg,7,1946,chr,49,50
LUX,Luxembourg,7,1946,com,9.8,10
LUX,Luxembourg,7,1946,con,0,0
LUX,Luxembourg,7,1946,eco,0,0
LUX,Luxembourg,7,1946,lib,17.6,18
LUX,Luxembourg,7,1946,other,2,0
LUX,Luxembourg,7,1946,right,0,0
LUX,Luxembourg,7,1946,soc,21.6,22
LUX,Luxembourg,7,1947,agr,0,0
LUX,Luxembourg,7,1947,chr,49,50
LUX,Luxembourg,7,1947,com,9.8,10
LUX,Luxembourg,7,1947,con,0,0
LUX,Luxembourg,7,1947,eco,0,0
LUX,Luxembourg,7,1947,lib,17.6,18
LUX,Luxembourg,7,1947,other,2,0
LUX,Luxembourg,7,1947,right,0,0
LUX,Luxembourg,7,1947,soc,21.6,22
LUX,Luxembourg,7,1948,agr,0,0
LUX,Luxembourg,7,1948,chr,49,73.5
LUX,Luxembourg,7,1948,com,9.8,0
LUX,Luxembourg,7,1948,con,0,0
LUX,Luxembourg,7,1948,eco,0,0
LUX,Luxembourg,7,1948,lib,17.6,26.5
LUX,Luxembourg,7,1948,other,2,0
LUX,Luxembourg,7,1948,right,0,0
LUX,Luxembourg,7,1948,soc,21.6,0
LUX,Luxembourg,7,1949,agr,0,0
LUX,Luxembourg,7,1949,chr,43.1,71
LUX,Luxembourg,7,1949,com,9.8,0
LUX,Luxembourg,7,1949,con,0,0
LUX,Luxembourg,7,1949,eco,0,0
LUX,Luxembourg,7,1949,lib,17.6,29
LUX,Luxembourg,7,1949,other,0,0
LUX,Luxembourg,7,1949,right,0,0
LUX,Luxembourg,7,1949,soc,29.4,0
LUX,Luxembourg,7,1950,agr,0,0
LUX,Luxembourg,7,1950,chr,43.1,71
LUX,Luxembourg,7,1950,com,9.8,0
LUX,Luxembourg,7,1950,con,0,0
LUX,Luxembourg,7,1950,eco,0,0
LUX,Luxembourg,7,1950,lib,17.6,29
LUX,Luxembourg,7,1950,other,0,0
LUX,Luxembourg,7,1950,right,0,0
LUX,Luxembourg,7,1950,soc,29.4,0
LUX,Luxembourg,7,1951,agr,0,0
LUX,Luxembourg,7,1951,chr,43.1,71
LUX,Luxembourg,7,1951,com,9.8,0
LUX,Luxembourg,7,1951,con,0,0
LUX,Luxembourg,7,1951,eco,0,0
LUX,Luxembourg,7,1951,lib,17.6,29
LUX,Luxembourg,7,1951,other,0,0
LUX,Luxembourg,7,1951,right,0,0
LUX,Luxembourg,7,1951,soc,29.4,0
LUX,Luxembourg,7,1952,agr,0,0
LUX,Luxembourg,7,1952,chr,40.4,52.5
LUX,Luxembourg,7,1952,com,7.7,0
LUX,Luxembourg,7,1952,con,0,0
LUX,Luxembourg,7,1952,eco,0,0
LUX,Luxembourg,7,1952,lib,15.4,0
LUX,Luxembourg,7,1952,other,0,0
LUX,Luxembourg,7,1952,right,0,0
LUX,Luxembourg,7,1952,soc,36.5,47.5
LUX,Luxembourg,7,1953,agr,0,0
LUX,Luxembourg,7,1953,chr,40.4,52.5
LUX,Luxembourg,7,1953,com,7.7,0
LUX,Luxembourg,7,1953,con,0,0
LUX,Luxembourg,7,1953,eco,0,0
LUX,Luxembourg,7,1953,lib,15.4,0
LUX,Luxembourg,7,1953,other,0,0
LUX,Luxembourg,7,1953,right,0,0
LUX,Luxembourg,7,1953,soc,36.5,47.5
LUX,Luxembourg,7,1954,agr,0,0
LUX,Luxembourg,7,1954,chr,40.4,52.5
LUX,Luxembourg,7,1954,com,7.7,0
LUX,Luxembourg,7,1954,con,0,0
LUX,Luxembourg,7,1954,eco,0,0
LUX,Luxembourg,7,1954,lib,15.4,0
LUX,Luxembourg,7,1954,other,0,0
LUX,Luxembourg,7,1954,right,0,0
LUX,Luxembourg,7,1954,soc,36.5,47.5
LUX,Luxembourg,7,1955,agr,0,0
LUX,Luxembourg,7,1955,chr,50,60.5
LUX,Luxembourg,7,1955,com,5.8,0
LUX,Luxembourg,7,1955,con,0,0
LUX,Luxembourg,7,1955,eco,0,0
LUX,Luxembourg,7,1955,lib,11.5,0
LUX,Luxembourg,7,1955,other,0,0
LUX,Luxembourg,7,1955,right,0,0
LUX,Luxembourg,7,1955,soc,32.7,39.5
LUX,Luxembourg,7,1956,agr,0,0
LUX,Luxembourg,7,1956,chr,50,60.5
LUX,Luxembourg,7,1956,com,5.8,0
LUX,Luxembourg,7,1956,con,0,0
LUX,Luxembourg,7,1956,eco,0,0
LUX,Luxembourg,7,1956,lib,11.5,0
LUX,Luxembourg,7,1956,other,0,0
LUX,Luxembourg,7,1956,right,0,0
LUX,Luxembourg,7,1956,soc,32.7,39.5
LUX,Luxembourg,7,1957,agr,0,0
LUX,Luxembourg,7,1957,chr,50,60.5
LUX,Luxembourg,7,1957,com,5.8,0
LUX,Luxembourg,7,1957,con,0,0
LUX,Luxembourg,7,1957,eco,0,0
LUX,Luxembourg,7,1957,lib,11.5,0
LUX,Luxembourg,7,1957,other,0,0
LUX,Luxembourg,7,1957,right,0,0
LUX,Luxembourg,7,1957,soc,32.7,39.5
LUX,Luxembourg,7,1958,agr,0,0
LUX,Luxembourg,7,1958,chr,50,60.5
LUX,Luxembourg,7,1958,com,5.8,0
LUX,Luxembourg,7,1958,con,0,0
LUX,Luxembourg,7,1958,eco,0,0
LUX,Luxembourg,7,1958,lib,11.5,0
LUX,Luxembourg,7,1958,other,0,0
LUX,Luxembourg,7,1958,right,0,0
LUX,Luxembourg,7,1958,soc,32.7,39.5
LUX,Luxembourg,7,1959,agr,0,0
LUX,Luxembourg,7,1959,chr,50,60.5
LUX,Luxembourg,7,1959,com,5.8,0
LUX,Luxembourg,7,1959,con,0,0
LUX,Luxembourg,7,1959,eco,0,0
LUX,Luxembourg,7,1959,lib,11.5,0
LUX,Luxembourg,7,1959,other,0,0
LUX,Luxembourg,7,1959,right,0,0
LUX,Luxembourg,7,1959,soc,32.7,39.5
LUX,Luxembourg,7,1960,agr,0,0
LUX,Luxembourg,7,1960,chr,40.4,65.6
LUX,Luxembourg,7,1960,com,5.8,0
LUX,Luxembourg,7,1960,con,0,0
LUX,Luxembourg,7,1960,eco,0,0
LUX,Luxembourg,7,1960,lib,21.2,34.4
LUX,Luxembourg,7,1960,other,0,0
LUX,Luxembourg,7,1960,right,0,0
LUX,Luxembourg,7,1960,soc,32.7,0
LUX,Luxembourg,7,1961,agr,0,0
LUX,Luxembourg,7,1961,chr,40.4,65.6
LUX,Luxembourg,7,1961,com,5.8,0
LUX,Luxembourg,7,1961,con,0,0
LUX,Luxembourg,7,1961,eco,0,0
LUX,Luxembourg,7,1961,lib,21.2,34.4
LUX,Luxembourg,7,1961,other,0,0
LUX,Luxembourg,7,1961,right,0,0
LUX,Luxembourg,7,1961,soc,32.7,0
LUX,Luxembourg,7,1962,agr,0,0
LUX,Luxembourg,7,1962,chr,40.4,65.6
LUX,Luxembourg,7,1962,com,5.8,0
LUX,Luxembourg,7,1962,con,0,0
LUX,Luxembourg,7,1962,eco,0,0
LUX,Luxembourg,7,1962,lib,21.2,34.4
LUX,Luxembourg,7,1962,other,0,0
LUX,Luxembourg,7,1962,right,0,0
LUX,Luxembourg,7,1962,soc,32.7,0
LUX,Luxembourg,7,1963,agr,0,0
LUX,Luxembourg,7,1963,chr,40.4,65.6
LUX,Luxembourg,7,1963,com,5.8,0
LUX,Luxembourg,7,1963,con,0,0
LUX,Luxembourg,7,1963,eco,0,0
LUX,Luxembourg,7,1963,lib,21.2,34.4
LUX,Luxembourg,7,1963,other,0,0
LUX,Luxembourg,7,1963,right,0,0
LUX,Luxembourg,7,1963,soc,32.7,0
LUX,Luxembourg,7,1964,agr,0,0
LUX,Luxembourg,7,1964,chr,40.4,65.6
LUX,Luxembourg,7,1964,com,5.8,0
LUX,Luxembourg,7,1964,con,0,0
LUX,Luxembourg,7,1964,eco,0,0
LUX,Luxembourg,7,1964,lib,21.2,34.4
LUX,Luxembourg,7,1964,other,0,0
LUX,Luxembourg,7,1964,right,0,0
LUX,Luxembourg,7,1964,soc,32.7,0
LUX,Luxembourg,7,1965,agr,0,0
LUX,Luxembourg,7,1965,chr,39.3,51.2
LUX,Luxembourg,7,1965,com,8.9,0
LUX,Luxembourg,7,1965,con,0,0
LUX,Luxembourg,7,1965,eco,0,0
LUX,Luxembourg,7,1965,lib,10.7,0
LUX,Luxembourg,7,1965,other,3.6,0
LUX,Luxembourg,7,1965,right,0,0
LUX,Luxembourg,7,1965,soc,37.5,48.8
LUX,Luxembourg,7,1966,agr,0,0
LUX,Luxembourg,7,1966,chr,39.3,51.2
LUX,Luxembourg,7,1966,com,8.9,0
LUX,Luxembourg,7,1966,con,0,0
LUX,Luxembourg,7,1966,eco,0,0
LUX,Luxembourg,7,1966,lib,10.7,0
LUX,Luxembourg,7,1966,other,3.6,0
LUX,Luxembourg,7,1966,right,0,0
LUX,Luxembourg,7,1966,soc,37.5,48.8
LUX,Luxembourg,7,1967,agr,0,0
LUX,Luxembourg,7,1967,chr,39.3,51.2
LUX,Luxembourg,7,1967,com,8.9,0
LUX,Luxembourg,7,1967,con,0,0
LUX,Luxembourg,7,1967,eco,0,0
LUX,Luxembourg,7,1967,lib,10.7,0
LUX,Luxembourg,7,1967,other,3.6,0
LUX,Luxembourg,7,1967,right,0,0
LUX,Luxembourg,7,1967,soc,37.5,48.8
LUX,Luxembourg,7,1968,agr,0,0
LUX,Luxembourg,7,1968,chr,39.3,51.2
LUX,Luxembourg,7,1968,com,8.9,0
LUX,Luxembourg,7,1968,con,0,0
LUX,Luxembourg,7,1968,eco,0,0
LUX,Luxembourg,7,1968,lib,10.7,0
LUX,Luxembourg,7,1968,other,3.6,0
LUX,Luxembourg,7,1968,right,0,0
LUX,Luxembourg,7,1968,soc,37.5,48.8
LUX,Luxembourg,7,1969,agr,0,0
LUX,Luxembourg,7,1969,chr,37.5,51.2
LUX,Luxembourg,7,1969,com,10.7,0
LUX,Luxembourg,7,1969,con,0,0
LUX,Luxembourg,7,1969,eco,0,0
LUX,Luxembourg,7,1969,lib,19.6,0
LUX,Luxembourg,7,1969,other,0,0
LUX,Luxembourg,7,1969,right,0,0
LUX,Luxembourg,7,1969,soc,32.1,48.8
LUX,Luxembourg,7,1970,agr,0,0
LUX,Luxembourg,7,1970,chr,37.5,65.6
LUX,Luxembourg,7,1970,com,10.7,0
LUX,Luxembourg,7,1970,con,0,0
LUX,Luxembourg,7,1970,eco,0,0
LUX,Luxembourg,7,1970,lib,19.6,34.4
LUX,Luxembourg,7,1970,other,0,0
LUX,Luxembourg,7,1970,right,0,0
LUX,Luxembourg,7,1970,soc,32.1,0
LUX,Luxembourg,7,1971,agr,0,0
LUX,Luxembourg,7,1971,chr,37.5,65.6
LUX,Luxembourg,7,1971,com,10.7,0
LUX,Luxembourg,7,1971,con,0,0
LUX,Luxembourg,7,1971,eco,0,0
LUX,Luxembourg,7,1971,lib,19.6,34.4
LUX,Luxembourg,7,1971,other,0,0
LUX,Luxembourg,7,1971,right,0,0
LUX,Luxembourg,7,1971,soc,32.1,0
LUX,Luxembourg,7,1972,agr,0,0
LUX,Luxembourg,7,1972,chr,37.5,65.6
LUX,Luxembourg,7,1972,com,10.7,0
LUX,Luxembourg,7,1972,con,0,0
LUX,Luxembourg,7,1972,eco,0,0
LUX,Luxembourg,7,1972,lib,19.6,34.4
LUX,Luxembourg,7,1972,other,0,0
LUX,Luxembourg,7,1972,right,0,0
LUX,Luxembourg,7,1972,soc,32.1,0
LUX,Luxembourg,7,1973,agr,0,0
LUX,Luxembourg,7,1973,chr,37.5,65.6
LUX,Luxembourg,7,1973,com,10.7,0
LUX,Luxembourg,7,1973,con,0,0
LUX,Luxembourg,7,1973,eco,0,0
LUX,Luxembourg,7,1973,lib,19.6,34.4
LUX,Luxembourg,7,1973,other,0,0
LUX,Luxembourg,7,1973,right,0,0
LUX,Luxembourg,7,1973,soc,32.1,0
LUX,Luxembourg,7,1974,agr,0,0
LUX,Luxembourg,7,1974,chr,37.5,65.6
LUX,Luxembourg,7,1974,com,10.7,0
LUX,Luxembourg,7,1974,con,0,0
LUX,Luxembourg,7,1974,eco,0,0
LUX,Luxembourg,7,1974,lib,19.6,34.4
LUX,Luxembourg,7,1974,other,0,0
LUX,Luxembourg,7,1974,right,0,0
LUX,Luxembourg,7,1974,soc,32.1,0
LUX,Luxembourg,7,1975,agr,0,0
LUX,Luxembourg,7,1975,chr,30.5,0
LUX,Luxembourg,7,1975,com,8.5,0
LUX,Luxembourg,7,1975,con,0,0
LUX,Luxembourg,7,1975,eco,0,0
LUX,Luxembourg,7,1975,lib,23.7,45.2
LUX,Luxembourg,7,1975,other,0,0
LUX,Luxembourg,7,1975,right,0,0
LUX,Luxembourg,7,1975,soc,37.3,54.8
LUX,Luxembourg,7,1976,agr,0,0
LUX,Luxembourg,7,1976,chr,30.5,0
LUX,Luxembourg,7,1976,com,8.5,0
