country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_id,duration,cabinet_type,grand_coalition
JPN,Japan,1972-12-10,1974-12-09,Miki,0,59,746,min_win,0
JPN,Japan,1976-12-05,1976-12-24,Fukuda T,0,337,713,minority,0
JPN,Japan,1976-12-05,1978-12-07,Ohira I,0,227,337,minority,0
JPN,Japan,1979-10-07,1979-11-09,Ohira II,0,727,251,minority,0
JPN,Japan,1980-06-22,1980-07-17,Suzuki,0,180,863,min_win,0
JPN,Japan,1980-06-22,1982-11-27,Nakasone I,0,242,395,min_win,0
JPN,Japan,1983-12-18,1983-12-27,Nakasone II,0,568,938,min_win,0
JPN,Japan,1986-07-06,1986-07-22,Nakasone III,0,146,472,min_win,0
JPN,Japan,1986-07-06,1987-11-06,Takeshita,0,283,575,min_win,0
JPN,Japan,1986-07-06,1989-06-03,Uno,0,743,68,min_win,0
JPN,Japan,1986-07-06,1989-08-10,Kaifu I,0,106,202,min_win,0
JPN,Japan,1990-02-18,1990-02-28,Kaifu II,0,213,615,min_win,0
JPN,Japan,1990-02-18,1991-11-05,Miyazawa,0,253,640,min_win,0
JPN,Japan,1993-07-18,1993-08-06,Hosokawa,0,417,262,surplus,0
JPN,Japan,1993-07-18,1994-04-25,Hata,0,432,66,minority,0
JPN,Japan,1993-07-18,1994-06-30,Murayama,0,868,560,surplus,1
JPN,Japan,1993-07-18,1996-01-11,Hashimoto I,0,800,301,surplus,0
JPN,Japan,1996-10-20,1996-11-07,Hashimoto II,0,371,630,minority,0
JPN,Japan,1996-10-20,1998-07-30,Obuchi I,0,915,168,min_win,0
JPN,Japan,1996-10-20,1999-01-14,Obuchi II,0,916,264,surplus,0
JPN,Japan,1996-10-20,1999-10-05,Obuchi III,0,665,183,surplus,0
JPN,Japan,1996-10-20,2000-04-05,Mori I,0,211,90,surplus,0
JPN,Japan,2000-06-25,2000-07-04,Mori II,0,163,296,surplus,0
JPN,Japan,2000-06-25,2001-04-26,Koizumi I,0,840,937,surplus,0
JPN,Japan,2003-11-09,2003-11-19,Koizumi II,0,770,712,surplus,0
JPN,Japan,2005-09-11,2005-10-31,Koizumi III,0,850,330,surplus,0
JPN,Japan,2005-09-11,2006-09-26,Abe I,0,679,335,surplus,0
JPN,Japan,2005-09-11,2007-08-27,Abe II,0,390,30,surplus,0
JPN,Japan,2005-09-11,2007-09-26,Fukuda Y,0,134,364,surplus,0
JPN,Japan,2005-09-11,2008-09-24,Aso,0,494,357,surplus,0
JPN,Japan,2009-08-30,2009-09-16,Hatoyama Y,0,374,261,surplus,0
JPN,Japan,2009-08-30,2010-06-04,Kan,0,493,452,surplus,0
JPN,Japan,2009-08-30,2011-08-30,Noda,0,969,484,surplus,0
JPN,Japan,2012-12-16,2012-12-26,Abe III,0,1044,728,surplus,0
JPN,Japan,2014-12-14,2014-12-24,Abe IV,0,1156,1043,surplus,0
JPN,Japan,2017-10-22,2017-11-01,Abe V,0,1525,738,surplus,0
LTU,Lithuania,1990-03-10,1990-03-17,Prunskiene,0,584,299,surplus,1
LTU,Lithuania,1990-03-10,1991-01-10,Simenas,0,267,3,surplus,1
LTU,Lithuania,1990-03-10,1991-01-13,Vagnorius I,0,546,555,minority,0
LTU,Lithuania,1990-03-10,1992-07-21,Abisala,0,512,134,minority,0
LTU,Lithuania,1992-11-15,1992-12-02,Lubys,1,684,98,min_win,0
LTU,Lithuania,1992-11-15,1993-03-10,Slezevicius,0,811,1080,min_win,0
LTU,Lithuania,1992-11-15,1996-02-23,Stankevicius,0,91,291,min_win,0
LTU,Lithuania,1996-10-20,1996-12-10,Vagnorius II,0,47,889,surplus,1
LTU,Lithuania,1996-10-20,1999-05-18,Paksas I,0,444,164,surplus,1
LTU,Lithuania,1996-10-20,1999-10-29,Kubilius I,0,735,363,surplus,1
LTU,Lithuania,2000-10-08,2000-10-26,Paksas II,0,304,250,minority,1
LTU,Lithuania,2000-10-08,2001-07-03,Brazauskas I,0,405,1260,minority,0
LTU,Lithuania,2004-10-24,2004-12-14,Brazauskas II,0,287,483,min_win,0
LTU,Lithuania,2004-10-24,2006-04-11,Brazauskas III,0,495,84,minority,0
LTU,Lithuania,2004-10-24,2006-07-04,Kirkilas,0,579,877,minority,0
LTU,Lithuania,2008-10-12,2008-11-27,Kubilius II,0,688,663,surplus,0
LTU,Lithuania,2008-10-12,2010-09-21,Kubilius III,0,1026,793,min_win,0
LTU,Lithuania,2012-10-14,2012-11-22,Butkevicius,0,1042,1461,surplus,0
LTU,Lithuania,2016-10-09,2016-11-22,Skvernelis,0,1496,1082,min_win,0
LUX,Luxembourg,1919-10-26,1920-01-05,Reuter I,0,1447,466,surplus,0
LUX,Luxembourg,1919-10-26,1921-04-15,Reuters II,0,1448,1435,min_win,0
LUX,Luxembourg,1925-03-01,1925-03-20,Prum,0,1449,483,minority,0
LUX,Luxembourg,1925-03-01,1926-07-16,Bech I,0,1450,2096,minority,0
LUX,Luxembourg,1931-06-07,1932-04-11,Bech II,0,1451,1882,minority,0
LUX,Luxembourg,1937-06-06,1937-06-06,Bech III,1,1452,152,minority,0
LUX,Luxembourg,1937-06-06,1937-11-05,Dupong-Krier I,0,1453,94,surplus,1
LUX,Luxembourg,1937-06-06,1938-02-07,Dupong-Krier II,0,1454,823,min_win,1
LUX,Luxembourg,1937-06-06,1940-05-10,Dupong I,0,1455,1658,min_win,1
LUX,Luxembourg,1937-06-06,1944-11-23,Dupong II,1,340,356,minority,0
LUX,Luxembourg,1945-10-21,1945-11-14,Dupong III,1,174,472,surplus,1
LUX,Luxembourg,1945-10-21,1947-03-01,Dupong IV,0,395,501,min_win,0
LUX,Luxembourg,1948-06-06,1948-07-14,Dupong V,0,799,1084,min_win,0
LUX,Luxembourg,1951-06-03,1951-07-03,Dupong VI,0,360,910,min_win,1
LUX,Luxembourg,1951-06-03,1953-12-29,Bech IV,0,532,181,min_win,1
LUX,Luxembourg,1954-05-30,1954-06-28,Bech V,0,500,1370,min_win,1
LUX,Luxembourg,1954-05-30,1958-03-29,Frieden,0,544,338,min_win,1
LUX,Luxembourg,1959-02-01,1959-03-02,Werner I,0,832,1962,min_win,0
LUX,Luxembourg,1964-06-07,1964-07-15,Werner II,0,491,1667,min_win,1
LUX,Luxembourg,1968-12-15,1969-02-06,Werner III,0,101,1955,min_win,0
LUX,Luxembourg,1974-05-26,1974-06-15,Thorn,0,655,1857,min_win,0
LUX,Luxembourg,1979-06-10,1979-07-16,Werner IV,0,27,1831,min_win,1
LUX,Luxembourg,1984-06-17,1984-07-20,Santer I,0,175,1820,min_win,1
LUX,Luxembourg,1989-06-18,1989-07-14,Santer II,0,418,1825,min_win,1
LUX,Luxembourg,1994-06-12,1994-07-13,Santer III,0,222,191,min_win,1
LUX,Luxembourg,1994-06-12,1995-01-20,Juncker I,0,621,1660,min_win,1
LUX,Luxembourg,1999-06-13,1999-08-07,Juncker II,0,196,1820,min_win,1
LUX,Luxembourg,2004-06-13,2004-07-31,Juncker III,0,12,1818,min_win,1
LUX,Luxembourg,2009-06-07,2009-07-23,Juncker IV,0,601,1449,min_win,1
LUX,Luxembourg,2009-06-07,2013-07-11,Juncker V,1,1063,146,min_win,1
LUX,Luxembourg,2013-10-20,2013-12-04,Bettel I,0,1069,1827,min_win,1
LUX,Luxembourg,2018-10-14,2018-12-05,Bettel II,0,1588,339,min_win,0
LVA,Latvia,1990-04-29,1990-05-07,Godmanis I,0,595,1188,min_win,0
LVA,Latvia,1993-06-06,1993-08-07,Birkavs,0,434,404,minority,0
LVA,Latvia,1993-06-06,1994-09-15,Gailis,0,201,462,minority,0
LVA,Latvia,1995-10-01,1995-12-21,Skele I,0,235,420,surplus,1
LVA,Latvia,1995-10-01,1997-02-13,Skele II,0,377,175,surplus,1
LVA,Latvia,1995-10-01,1997-08-07,Krasts I,0,878,244,surplus,1
LVA,Latvia,1995-10-01,1998-04-08,Krasts II,0,2,232,minority,0
LVA,Latvia,1998-10-03,1998-11-26,Kristopans I,0,682,70,minority,0
LVA,Latvia,1998-10-03,1999-02-04,Kristopans II,0,469,162,minority,0
LVA,Latvia,1998-10-03,1999-07-16,Skele III,0,110,293,min_win,1
LVA,Latvia,1998-10-03,2000-05-04,Berzins,0,23,917,surplus,1
LVA,Latvia,2002-10-05,2002-11-07,Repse,0,661,488,min_win,0
LVA,Latvia,2002-10-05,2004-03-09,Emsis,0,153,268,minority,0
LVA,Latvia,2002-10-05,2004-12-02,Kalvitis I,0,228,492,surplus,0
LVA,Latvia,2002-10-05,2006-04-08,Kalvitis II,0,535,213,minority,0
LVA,Latvia,2006-10-07,2006-11-07,Kalvitis III,0,680,408,surplus,1
LVA,Latvia,2006-10-07,2007-12-20,Godmanis II,0,42,434,surplus,1
LVA,Latvia,2006-10-07,2009-02-26,Dombrovskis I,0,477,384,surplus,1
LVA,Latvia,2006-10-07,2010-03-17,Dombrovskis II,0,519,231,minority,0
LVA,Latvia,2010-10-02,2010-11-03,Dombrovskis III,0,882,356,min_win,0
LVA,Latvia,2011-09-17,2011-10-25,Dombrovskis IV,0,971,820,minority,0
LVA,Latvia,2011-09-17,2014-01-22,Straujuma I,0,1073,287,min_win,0
LVA,Latvia,2014-10-04,2014-11-05,Straujuma II,0,1152,463,min_win,0
LVA,Latvia,2014-10-04,2016-02-11,Kucinskis I,0,1407,968,min_win,0
LVA,Latvia,2018-10-06,2018-10-06,Kucinskis II,1,1591,109,minority,0
LVA,Latvia,2018-10-06,2019-01-23,Karins,0,1592,290,surplus,1
MLT,Malta,1947-10-27,1947-10-27,Boffa,0,1470,1043,min_win,0
MLT,Malta,1950-09-04,1950-09-04,Mizzi,0,1471,244,minority,0
MLT,Malta,1951-05-06,1951-05-06,Borg Olivier,0,1472,953,minority,0
MLT,Malta,1953-12-14,1953-12-14,Borg Olivier ?,0,1473,441,minority,0
MLT,Malta,1955-02-28,1955-02-28,Mintoff,0,1474,2562,min_win,0
MLT,Malta,1962-02-19,1962-03-05,Borg Olivier I,0,589,1494,minority,0
MLT,Malta,1966-03-28,1966-04-07,Borg Olivier II,0,681,1901,min_win,0
MLT,Malta,1971-06-14,1971-06-21,Mintoff I,0,295,1197,min_win,0
MLT,Malta,1971-06-14,1974-09-30,Mintoff II,0,816,726,min_win,0
MLT,Malta,1976-09-18,1976-09-25,Mintoff III,0,606,1910,min_win,0
MLT,Malta,1981-12-12,1981-12-18,Mintoff IV,0,83,1100,min_win,0
MLT,Malta,1981-12-12,1984-12-22,Mifsud Bonnici,0,122,871,min_win,0
MLT,Malta,1987-05-09,1987-05-12,Fenech Adami I,0,3,1752,min_win,0
MLT,Malta,1992-02-22,1992-02-27,Fenech Adami II,0,881,1705,min_win,0
MLT,Malta,1996-10-26,1996-10-28,Sant,0,299,678,min_win,0
MLT,Malta,1998-09-05,1998-09-06,Fenech Adami III,0,582,1682,min_win,0
MLT,Malta,2003-04-12,2003-04-15,Fenech Adami IV,0,160,343,min_win,0
MLT,Malta,2003-04-12,2004-03-23,Gonzi I,0,298,1450,min_win,0
MLT,Malta,2008-03-08,2008-03-12,Gonzi II,0,468,1825,min_win,0
MLT,Malta,2013-03-09,2013-03-11,Muscat I,0,1046,1548,min_win,0
MLT,Malta,2017-06-03,2017-06-06,Muscat II,0,1504,886,min_win,0
NLD,Netherlands,1918-07-03,1918-09-09,Ruijs de Beerenbrouck I,0,1262,1470,min_win,0
NLD,Netherlands,1922-07-05,1922-09-18,Ruijs de Beerenbrouck II,0,1261,1051,min_win,0
NLD,Netherlands,1925-07-01,1925-08-04,Colijn I,0,1260,216,min_win,0
NLD,Netherlands,1925-07-01,1926-03-08,De Geer I,0,1259,1251,min_win,0
NLD,Netherlands,1929-07-03,1929-08-10,Ruijs de Beerenbrouck III,0,1258,1385,min_win,0
NLD,Netherlands,1933-04-26,1933-05-26,Colijn II,0,1257,796,surplus,0
NLD,Netherlands,1933-04-26,1935-07-31,Colijn III,0,1256,694,surplus,0
NLD,Netherlands,1937-05-26,1937-06-24,Colijn IV,0,1255,761,min_win,0
NLD,Netherlands,1937-05-26,1939-07-25,Colijn V,0,1297,16,minority,0
NLD,Netherlands,1937-05-26,1939-08-10,De Geer II,0,1254,2145,surplus,1
NLD,Netherlands,1937-05-26,1945-06-24,Schermerhorn,1,767,374,surplus,0
NLD,Netherlands,1946-05-17,1946-07-03,Beel I,0,96,766,surplus,1
NLD,Netherlands,1948-07-07,1948-08-07,Drees I,0,128,950,surplus,1
NLD,Netherlands,1948-07-07,1951-03-15,Drees II,0,243,537,surplus,1
NLD,Netherlands,1952-06-25,1952-09-02,Drees III,0,366,1501,surplus,1
NLD,Netherlands,1956-06-13,1956-10-12,Drees IV,0,761,801,surplus,1
NLD,Netherlands,1956-06-13,1958-12-22,Beel II,1,741,148,min_win,0
NLD,Netherlands,1959-03-12,1959-05-19,De Quay,0,694,1527,surplus,0
NLD,Netherlands,1963-05-15,1963-07-24,Marijnen,0,35,630,surplus,0
NLD,Netherlands,1963-05-15,1965-04-14,Cals,0,518,587,surplus,1
NLD,Netherlands,1963-05-15,1966-11-22,Zijlstra,1,455,134,minority,0
NLD,Netherlands,1967-02-15,1967-04-05,De Jong,0,172,1524,min_win,0
NLD,Netherlands,1971-04-28,1971-06-07,Biesheuvel I,0,231,429,min_win,0
NLD,Netherlands,1971-04-28,1972-08-09,Biesheuvel II,1,291,275,minority,0
NLD,Netherlands,1972-11-29,1973-05-11,Den Uyl I,0,765,1475,surplus,1
NLD,Netherlands,1977-05-25,1977-05-25,Den Uyl II,1,324,208,surplus,1
NLD,Netherlands,1977-05-25,1977-12-19,Van Agt I,0,563,1362,min_win,0
NLD,Netherlands,1981-05-26,1981-09-11,Van Agt II,0,258,260,surplus,1
NLD,Netherlands,1981-05-26,1982-05-29,Van Agt III,1,6,159,minority,0
NLD,Netherlands,1982-09-08,1982-11-04,Lubbers I,0,270,1348,min_win,0
NLD,Netherlands,1986-05-21,1986-07-14,Lubbers II,0,550,1212,min_win,0
NLD,Netherlands,1989-09-06,1989-11-07,Lubbers III,0,148,1749,min_win,1
NLD,Netherlands,1994-05-03,1994-08-22,Kok I,0,637,1442,min_win,0
NLD,Netherlands,1998-05-06,1998-08-03,Kok II,0,749,1449,surplus,1
NLD,Netherlands,2002-05-15,2002-07-22,Balkenende I,0,763,86,min_win,1
NLD,Netherlands,2002-05-15,2002-10-16,Balkenende II,1,1105,223,min_win,1
NLD,Netherlands,2003-01-22,2003-05-27,Balkenende III,0,124,1137,min_win,0
NLD,Netherlands,2003-01-22,2006-07-07,Balkenende IV,1,65,230,minority,0
NLD,Netherlands,2006-11-22,2007-02-22,Balkenende V,0,69,1097,min_win,1
NLD,Netherlands,2006-11-22,2010-02-23,Balkenende VI,1,652,233,minority,0
NLD,Netherlands,2010-06-09,2010-10-14,Rutte I,0,804,557,minority,0
NLD,Netherlands,2010-06-09,2012-04-23,Rutte II,1,1028,196,minority,0
NLD,Netherlands,2012-09-12,2012-11-05,Rutte III,0,1041,1591,min_win,1
NLD,Netherlands,2017-03-15,2017-03-15,Rutte IV,1,1506,225,minority,0
NLD,Netherlands,2017-03-15,2017-10-26,Rutte V,0,1530,744,min_win,0
NOR,Norway,1900-07-01,1900-07-01,Steens,0,1476,659,min_win,0
NOR,Norway,1900-07-01,1902-04-21,Blehr,0,1378,549,min_win,0
NOR,Norway,1903-09-16,1903-10-22,Hagerup,0,1379,506,min_win,1
NOR,Norway,1903-09-16,1905-03-11,Michelsen I,0,1380,534,minority,0
NOR,Norway,1906-08-27,1906-08-27,Michelsen II,0,1385,422,min_win,0
NOR,Norway,1906-08-27,1907-10-23,Løvland,0,1381,147,min_win,0
NOR,Norway,1906-08-27,1908-03-18,Knudsen I,0,1382,586,min_win,0
NOR,Norway,1909-10-25,1909-10-25,Knudsen II,0,1386,100,minority,0
NOR,Norway,1909-10-25,1910-02-02,Konow,0,1383,748,min_win,0
NOR,Norway,1909-10-25,1912-02-20,Bratlie,0,1384,346,min_win,0
NOR,Norway,1912-10-21,1913-01-31,Knudsen III,0,1240,993,min_win,0
NOR,Norway,1915-10-21,1915-10-21,Knudsen IV,0,1239,1096,min_win,0
NOR,Norway,1918-10-21,1918-10-21,Knudsen V,0,1238,609,minority,0
NOR,Norway,1918-10-21,1920-06-21,Halvorsen I,0,1237,366,minority,0
NOR,Norway,1918-10-21,1921-06-22,Blehr I,0,1235,124,minority,0
NOR,Norway,1921-10-24,1921-10-24,Blehr II,0,1236,498,minority,0
NOR,Norway,1921-10-24,1923-03-06,Halvorsen II,0,1298,85,minority,0
NOR,Norway,1921-10-24,1923-05-30,Berge,0,1234,422,minority,0
NOR,Norway,1921-10-24,1924-07-25,Mowinckel I,0,1233,88,minority,0
NOR,Norway,1924-10-21,1924-10-21,Mowinckel II,0,1232,500,minority,0
NOR,Norway,1924-10-21,1926-03-05,Lykke I,0,1231,591,minority,0
NOR,Norway,1927-10-17,1927-10-17,Lykke II,0,1230,103,minority,0
NOR,Norway,1927-10-17,1928-01-28,Hornsrud,0,1299,18,minority,0
NOR,Norway,1927-10-17,1928-02-15,Mowinckel III,0,1229,978,minority,0
NOR,Norway,1930-10-20,1930-10-20,Mowinckel IV,0,1228,204,minority,0
NOR,Norway,1930-10-20,1931-05-12,Kolstad,0,1227,307,minority,0
NOR,Norway,1930-10-20,1932-03-14,Hundseid,0,1226,354,minority,0
NOR,Norway,1930-10-20,1933-03-03,Mowinckel V,0,1225,227,minority,0
NOR,Norway,1933-10-16,1933-10-16,Mowinckel VI,0,1224,520,minority,0
NOR,Norway,1933-10-16,1935-03-20,Nygaardsvold I,0,1223,579,minority,0
NOR,Norway,1936-10-19,1936-10-19,Nygaardsvold II,0,1222,3171,minority,0
NOR,Norway,1936-10-19,1945-06-25,Gerhardsen I,1,666,133,surplus,1
NOR,Norway,1945-10-08,1945-11-05,Gerhardsen II,0,58,1435,min_win,0
NOR,Norway,1949-10-10,1949-10-10,Gerhardsen III,0,726,770,min_win,0
NOR,Norway,1949-10-10,1951-11-19,Torp I,0,487,693,min_win,0
NOR,Norway,1953-10-12,1953-10-12,Torp II,0,545,467,min_win,0
NOR,Norway,1953-10-12,1955-01-22,Gerhardsen IV,0,221,989,min_win,0
NOR,Norway,1957-10-07,1957-10-07,Gerhardsen V,0,61,1435,min_win,0
NOR,Norway,1961-09-11,1961-09-11,Gerhardsen VI,0,98,716,minority,0
NOR,Norway,1961-09-11,1963-08-28,Lyng,0,53,28,minority,0
NOR,Norway,1961-09-11,1963-09-25,Gerhardsen VII,0,510,748,minority,0
NOR,Norway,1965-09-12,1965-10-12,Borten I,0,284,1426,min_win,0
NOR,Norway,1969-09-07,1969-09-07,Borten II,0,657,556,min_win,0
NOR,Norway,1969-09-07,1971-03-17,Bratteli I,0,14,580,minority,0
NOR,Norway,1969-09-07,1972-10-17,Korvald,1,822,364,minority,0
NOR,Norway,1973-09-09,1973-10-16,Bratteli II,0,56,818,minority,0
NOR,Norway,1973-09-09,1976-01-12,Nordli I,0,520,608,minority,0
NOR,Norway,1977-09-11,1977-09-11,Nordli II,0,653,1242,minority,0
NOR,Norway,1977-09-11,1981-02-04,Brundtland I,0,81,252,minority,0
NOR,Norway,1981-09-14,1981-10-14,Willoch I,0,485,602,minority,0
NOR,Norway,1981-09-14,1983-06-08,Willoch II,0,181,823,min_win,0
NOR,Norway,1985-09-08,1985-09-08,Willoch III,0,310,243,minority,0
NOR,Norway,1985-09-08,1986-05-09,Brundtland II,0,394,1256,minority,0
NOR,Norway,1989-09-11,1989-10-16,Syse,0,94,383,minority,0
NOR,Norway,1989-09-11,1990-11-03,Brundtland III,0,588,1045,minority,0
NOR,Norway,1993-09-13,1993-09-13,Brundtland IV,0,572,1138,minority,0
NOR,Norway,1993-09-13,1996-10-25,Jagland,0,813,357,minority,0
NOR,Norway,1997-09-16,1997-10-17,Bondevik I,0,45,882,minority,0
NOR,Norway,1997-09-16,2000-03-17,Stoltenberg I,0,333,581,minority,0
NOR,Norway,2001-09-10,2001-10-19,Bondevik II,0,300,1459,minority,0
NOR,Norway,2005-09-12,2005-10-17,Stoltenberg II,0,693,1464,min_win,0
NOR,Norway,2009-09-14,2009-10-20,Stoltenberg III,0,551,1457,min_win,0
NOR,Norway,2013-09-09,2013-10-16,Solberg I,0,1065,1426,minority,0
NOR,Norway,2017-09-11,2017-09-11,Solberg II,0,1516,128,minority,0
NOR,Norway,2017-09-11,2018-01-17,Solberg III,0,1517,370,minority,0
NOR,Norway,2017-09-11,2019-01-22,Solberg IV,0,1594,291,min_win,0
NZL,New Zealand,1902-11-25,1902-11-25,Seddon I,0,1325,1107,min_win,0
NZL,New Zealand,1905-12-06,1905-12-06,Seddon II,0,1326,197,min_win,0
NZL,New Zealand,1905-12-06,1906-06-21,Hall-Jones,0,1308,46,min_win,0
NZL,New Zealand,1905-12-06,1906-08-06,Ward I,0,1309,866,min_win,0
NZL,New Zealand,1908-12-01,1908-12-19,Ward II,0,1323,1095,min_win,0
NZL,New Zealand,1911-12-19,1911-12-19,Ward III,0,1324,90,minority,0
NZL,New Zealand,1911-12-19,1912-03-18,Mackenzie,0,1310,114,minority,0
NZL,New Zealand,1911-12-19,1912-07-10,Massey,0,1311,855,minority,0
NZL,New Zealand,1911-12-19,1914-11-12,Massey II,0,1320,1861,minority,0
NZL,New Zealand,1919-12-17,1919-12-17,Massey III,0,1321,1086,min_win,0
NZL,New Zealand,1922-12-07,1922-12-07,Massey IV,0,1322,889,minority,0
NZL,New Zealand,1922-12-07,1925-05-14,Bell,0,1312,16,minority,0
NZL,New Zealand,1922-12-07,1925-05-30,Coates,0,1313,1290,minority,0
NZL,New Zealand,1928-11-14,1928-12-10,Ward IV,0,1314,534,minority,0
NZL,New Zealand,1928-11-14,1930-05-28,Forbes I,0,1315,553,minority,0
NZL,New Zealand,1931-12-02,1931-12-02,Forbes II,0,1319,1465,minority,0
NZL,New Zealand,1935-11-27,1935-12-06,Savage I,0,1316,1044,min_win,0
NZL,New Zealand,1938-10-15,1938-10-15,Savage II,0,1318,534,min_win,0
NZL,New Zealand,1938-10-15,1940-04-01,Fraser I,0,1317,1272,min_win,0
NZL,New Zealand,1943-09-25,1943-09-25,Frazer II,0,1036,1182,min_win,0
NZL,New Zealand,1946-11-27,1946-12-20,Frazer III,0,474,1084,min_win,0
NZL,New Zealand,1949-11-30,1949-12-08,Holland I,0,717,632,min_win,0
NZL,New Zealand,1951-09-01,1951-09-01,Holland II,0,66,1182,min_win,0
NZL,New Zealand,1954-11-13,1954-11-26,Holland III,0,410,1035,min_win,0
NZL,New Zealand,1954-11-13,1957-09-26,Holyoake I,0,629,76,min_win,0
NZL,New Zealand,1957-11-30,1957-12-11,Nash,0,869,1097,min_win,0
NZL,New Zealand,1960-11-26,1960-12-12,Holyoake II,0,701,1103,min_win,0
NZL,New Zealand,1963-11-30,1963-12-20,Holyoake III,0,668,1072,min_win,0
NZL,New Zealand,1966-11-26,1966-11-26,Holyoake IV,0,44,1122,min_win,0
NZL,New Zealand,1969-11-29,1969-12-22,Holyoake V,0,344,777,min_win,0
NZL,New Zealand,1969-11-29,1972-02-07,Marshall,0,569,305,min_win,0
NZL,New Zealand,1972-11-25,1972-12-08,Kirk,0,97,637,min_win,0
NZL,New Zealand,1972-11-25,1974-09-06,Rowling,0,413,462,min_win,0
NZL,New Zealand,1975-11-29,1975-12-12,Muldoon I,0,285,1096,min_win,0
NZL,New Zealand,1978-11-25,1978-12-12,Muldoon II,0,669,1095,min_win,0
NZL,New Zealand,1981-11-28,1981-12-11,Muldoon III,0,259,958,min_win,0
NZL,New Zealand,1984-07-14,1984-07-26,Lange I,0,121,1119,min_win,0
NZL,New Zealand,1987-08-15,1987-08-19,Lange II,0,611,720,min_win,0
NZL,New Zealand,1987-08-15,1989-08-08,Palmer,0,307,392,min_win,0
NZL,New Zealand,1987-08-15,1990-09-04,Moore,0,571,59,min_win,0
NZL,New Zealand,1990-10-27,1990-11-02,Bolger I,0,473,1122,min_win,0
NZL,New Zealand,1993-11-06,1993-11-28,Bolger II,0,514,824,min_win,0
NZL,New Zealand,1993-11-06,1996-03-01,Bolger III,0,830,290,minority,0
NZL,New Zealand,1996-10-12,1996-12-16,Bolger IV,0,620,357,min_win,0
NZL,New Zealand,1996-10-12,1997-12-08,Shipley I,0,341,249,min_win,0
NZL,New Zealand,1996-10-12,1998-08-14,Shipley II,0,388,482,minority,0
NZL,New Zealand,1999-11-27,1999-12-09,Clark I,0,212,980,minority,0
NZL,New Zealand,2002-07-27,2002-08-15,Clark II,0,845,1159,minority,0
NZL,New Zealand,2005-09-17,2005-10-17,Clark III,0,427,1129,minority,0
NZL,New Zealand,2008-11-08,2008-11-19,Key I,0,251,1120,minority,0
NZL,New Zealand,2011-11-26,2011-12-14,Key II,0,986,1029,minority,0
NZL,New Zealand,2014-09-20,2014-10-08,Key III,0,1151,796,minority,0
NZL,New Zealand,2014-09-20,2016-12-12,English,0,1499,318,minority,0
NZL,New Zealand,2017-09-23,2017-10-26,Ardern,0,1518,744,min_win,0
POL,Poland,1989-06-18,1989-08-24,Mazowiecki,0,728,506,surplus,1
POL,Poland,1989-06-18,1991-01-12,Bielecki,0,75,345,minority,0
POL,Poland,1991-10-27,1991-12-23,Olszewski,0,132,165,minority,0
POL,Poland,1991-10-27,1992-06-05,Pawlak I,1,605,36,minority,0
POL,Poland,1991-10-27,1992-07-11,Suchocka I,0,68,321,surplus,0
POL,Poland,1991-10-27,1993-05-28,Suchocka II,1,730,151,surplus,0
POL,Poland,1993-09-19,1993-10-26,Pawlak II,0,226,496,min_win,1
POL,Poland,1993-09-19,1995-03-06,Oleksy,0,409,338,min_win,1
POL,Poland,1993-09-19,1996-02-07,Cimoszewicz,0,437,632,min_win,1
POL,Poland,1997-09-21,1997-10-31,Buzek I,0,517,950,min_win,0
POL,Poland,1997-09-21,2000-06-07,Buzek II,0,194,499,minority,0
POL,Poland,2001-09-23,2001-10-19,Miller I,0,357,498,surplus,0
POL,Poland,2001-09-23,2003-03-01,Miller II,0,18,428,minority,0
POL,Poland,2001-09-23,2004-05-02,Belka,0,322,547,surplus,0
POL,Poland,2005-09-25,2005-10-31,Marcinkiewicz I,0,312,186,minority,0
POL,Poland,2005-09-25,2006-05-05,Marcinkiewicz II,0,754,70,min_win,0
POL,Poland,2005-09-25,2006-07-14,Kaczynski,0,356,490,min_win,0
POL,Poland,2007-10-19,2007-11-16,Tusk I,0,164,1463,min_win,0
POL,Poland,2011-10-09,2011-11-18,Tusk II,0,985,1039,min_win,0
POL,Poland,2011-10-09,2014-09-22,Kopacz,0,1146,420,min_win,0
POL,Poland,2015-10-25,2015-11-16,Szydlo,0,1196,756,min_win,0
POL,Poland,2015-10-25,2017-12-11,Morawiecki,0,1526,698,min_win,0
PRT,Portugal,1975-04-25,1975-04-25,Goncalves,1,1477,147,minority,0
PRT,Portugal,1975-04-25,1975-09-19,Pinheiro de Azevedo,1,1067,308,minority,0
PRT,Portugal,1976-04-25,1976-07-23,Soares I,0,585,549,minority,0
PRT,Portugal,1976-04-25,1978-01-23,Soares II,0,336,218,min_win,0
PRT,Portugal,1976-04-25,1978-08-29,Nobre da Costa,1,542,85,minority,0
PRT,Portugal,1976-04-25,1978-11-22,Mota Pinto,1,465,227,minority,0
PRT,Portugal,1976-04-25,1979-07-07,Pintassilgo,1,384,180,minority,0
PRT,Portugal,1979-12-02,1980-01-03,Carneiro I,0,549,276,minority,0
PRT,Portugal,1980-10-05,1980-10-05,Carneiro II,0,328,96,surplus,0
PRT,Portugal,1980-10-05,1981-01-09,Balsemao I,0,396,238,surplus,0
PRT,Portugal,1980-10-05,1981-09-04,Balsemao II,0,135,643,surplus,0
PRT,Portugal,1983-04-25,1983-06-09,Soares III,0,689,736,min_win,1
