party_id,left_right,state_market,liberty_authority,eu_anti_pro,calculation_date
1727,6.2503,6.3498,6.9333,8.5024,2022-04-29 20:33:46
1733,6.0,6.7,3.6,,2022-04-29 20:33:46
1734,7.4,6.4,6.9,,2022-04-29 20:33:46
1735,,,,,2022-04-29 20:33:46
1736,1.3,1.4,3.0,,2022-04-29 20:33:46
1737,1.3,1.4,3.0,,2022-04-29 20:33:46
1738,3.3,3.5,3.5,,2022-04-29 20:33:46
1739,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
1740,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
1743,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
1744,,,,,2022-04-29 20:33:46
1745,,,,,2022-04-29 20:33:46
1746,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
1750,,,,,2022-04-29 20:33:46
1752,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
1755,7.4,6.4,6.9,,2022-04-29 20:33:46
1758,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
1759,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
1760,6.0,6.7,3.6,,2022-04-29 20:33:46
1761,2.5,2.5,1.8,,2022-04-29 20:33:46
1768,8.8,5.9,8.5,,2022-04-29 20:33:46
1771,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
1772,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
1773,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
1776,8.8,5.9,8.5,,2022-04-29 20:33:46
1777,6.0,6.7,3.6,,2022-04-29 20:33:46
1778,,,,,2022-04-29 20:33:46
1779,1.3,1.4,3.0,,2022-04-29 20:33:46
1781,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
1782,,,,,2022-04-29 20:33:46
1783,,,,,2022-04-29 20:33:46
1790,4.2083,4.2273,3.7083,9.1667,2022-04-29 20:33:46
1792,,,,,2022-04-29 20:33:46
1794,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
1796,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
1804,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
1806,,,,,2022-04-29 20:33:46
1812,,,,,2022-04-29 20:33:46
1816,8.8,5.9,8.5,,2022-04-29 20:33:46
1821,,,,,2022-04-29 20:33:46
1822,6.0,6.7,3.6,,2022-04-29 20:33:46
1824,,,,,2022-04-29 20:33:46
1827,,,,,2022-04-29 20:33:46
1828,,,,,2022-04-29 20:33:46
1829,,,,,2022-04-29 20:33:46
1831,7.4,6.4,6.9,,2022-04-29 20:33:46
1832,,,,,2022-04-29 20:33:46
1833,,,,,2022-04-29 20:33:46
1834,,,,,2022-04-29 20:33:46
1835,,,,,2022-04-29 20:33:46
1837,,,,,2022-04-29 20:33:46
1838,,,,,2022-04-29 20:33:46
1839,,,,,2022-04-29 20:33:46
1841,7.4,6.4,6.9,,2022-04-29 20:33:46
1845,8.8,5.9,8.5,,2022-04-29 20:33:46
1846,,,,,2022-04-29 20:33:46
1850,5.4776,8.6207,1.7423,,2022-04-29 20:33:46
1862,7.4,6.4,6.9,,2022-04-29 20:33:46
1863,6.0,6.7,3.6,,2022-04-29 20:33:46
1867,3.3,3.5,3.5,,2022-04-29 20:33:46
1870,6.0,6.7,3.6,,2022-04-29 20:33:46
1873,,,,,2022-04-29 20:33:46
1889,6.0,6.7,3.6,,2022-04-29 20:33:46
1891,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
1892,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
1894,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
1897,,,,,2022-04-29 20:33:46
1898,7.4,6.4,6.9,,2022-04-29 20:33:46
1903,,,,,2022-04-29 20:33:46
1904,6.0,6.7,3.6,,2022-04-29 20:33:46
1905,8.8,5.9,8.5,,2022-04-29 20:33:46
1906,6.0,6.7,3.6,,2022-04-29 20:33:46
1908,1.3,1.4,3.0,,2022-04-29 20:33:46
1911,,,,,2022-04-29 20:33:46
1912,7.4,6.4,6.9,,2022-04-29 20:33:46
1913,5.3,4.9,6.5,,2022-04-29 20:33:46
1914,7.4,6.4,6.9,,2022-04-29 20:33:46
1917,7.4,6.4,6.9,,2022-04-29 20:33:46
1918,,,,,2022-04-29 20:33:46
1919,3.3,3.5,3.5,,2022-04-29 20:33:46
1920,7.4,6.4,6.9,,2022-04-29 20:33:46
1922,1.3,1.4,3.0,,2022-04-29 20:33:46
1925,7.4,6.4,6.9,,2022-04-29 20:33:46
1927,6.0,6.7,3.6,,2022-04-29 20:33:46
1928,7.4,6.4,6.9,,2022-04-29 20:33:46
1929,5.3,4.9,6.5,,2022-04-29 20:33:46
1935,7.4,6.4,6.9,,2022-04-29 20:33:46
1936,,,,,2022-04-29 20:33:46
1938,6.0,6.7,3.6,,2022-04-29 20:33:46
1939,5.3,4.9,6.5,,2022-04-29 20:33:46
1941,,,,,2022-04-29 20:33:46
1942,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
1945,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
1946,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
1951,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
1954,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
1957,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
1960,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
1964,,,,,2022-04-29 20:33:46
1967,,,,,2022-04-29 20:33:46
1968,1.3,1.4,3.0,,2022-04-29 20:33:46
1969,8.8,5.9,8.5,,2022-04-29 20:33:46
1970,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
1972,,,,,2022-04-29 20:33:46
1973,7.4,6.4,6.9,,2022-04-29 20:33:46
1987,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
1988,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
1989,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2001,,,,,2022-04-29 20:33:46
2002,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2003,3.3,3.5,3.5,,2022-04-29 20:33:46
2004,7.4,6.4,6.9,,2022-04-29 20:33:46
2005,7.4,6.4,6.9,,2022-04-29 20:33:46
2007,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2009,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2011,6.0,6.7,3.6,,2022-04-29 20:33:46
2013,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2015,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2019,,,,,2022-04-29 20:33:46
2022,,,,,2022-04-29 20:33:46
2024,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2025,,,,,2022-04-29 20:33:46
2026,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2028,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2029,,,,,2022-04-29 20:33:46
2030,,,,,2022-04-29 20:33:46
2031,,,,,2022-04-29 20:33:46
2033,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2034,,,,,2022-04-29 20:33:46
2036,,,,,2022-04-29 20:33:46
2037,,,,,2022-04-29 20:33:46
2039,,,,,2022-04-29 20:33:46
2040,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2041,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2042,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2043,3.3,3.5,3.5,,2022-04-29 20:33:46
2044,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2052,,,,,2022-04-29 20:33:46
2053,,,,,2022-04-29 20:33:46
2054,,,,,2022-04-29 20:33:46
2055,,,,,2022-04-29 20:33:46
2056,,,,,2022-04-29 20:33:46
2057,,,,,2022-04-29 20:33:46
2058,,,,,2022-04-29 20:33:46
2059,,,,,2022-04-29 20:33:46
2061,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2062,,,,,2022-04-29 20:33:46
2063,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2064,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2067,,,,,2022-04-29 20:33:46
2068,7.4,6.4,6.9,,2022-04-29 20:33:46
2069,7.4,6.4,6.9,,2022-04-29 20:33:46
2070,,,,,2022-04-29 20:33:46
2072,6.2,5.7,7.1,,2022-04-29 20:33:46
2073,,,,,2022-04-29 20:33:46
2074,,,,,2022-04-29 20:33:46
2075,6.0,6.7,3.6,,2022-04-29 20:33:46
2076,1.3,1.4,3.0,,2022-04-29 20:33:46
2077,,,,,2022-04-29 20:33:46
2078,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2079,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2080,,,,,2022-04-29 20:33:46
2083,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2084,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2085,6.0,6.7,3.6,,2022-04-29 20:33:46
2087,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2088,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2091,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2092,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2093,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2094,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2095,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2096,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2097,1.3,1.4,3.0,0.0,2022-04-29 20:33:46
2098,,,,,2022-04-29 20:33:46
2099,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2100,,,,,2022-04-29 20:33:46
2101,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2102,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2103,,,,,2022-04-29 20:33:46
2104,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2105,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2106,,,,,2022-04-29 20:33:46
2109,,,,,2022-04-29 20:33:46
2110,,,,,2022-04-29 20:33:46
2111,,,,,2022-04-29 20:33:46
2112,,,,,2022-04-29 20:33:46
2114,6.0,6.7,3.6,,2022-04-29 20:33:46
2115,2.5,2.5,1.8,,2022-04-29 20:33:46
2116,5.3,4.9,6.5,,2022-04-29 20:33:46
2121,,,,,2022-04-29 20:33:46
2122,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2123,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2124,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2125,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2129,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2130,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2133,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2134,,,,,2022-04-29 20:33:46
2135,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2136,7.4,6.4,6.9,,2022-04-29 20:33:46
2139,6.0,6.7,3.6,,2022-04-29 20:33:46
2140,6.0,6.7,3.6,,2022-04-29 20:33:46
2141,,,,,2022-04-29 20:33:46
2142,3.3,3.5,3.5,,2022-04-29 20:33:46
2143,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2146,,,,,2022-04-29 20:33:46
2147,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2148,,,,,2022-04-29 20:33:46
2149,,,,,2022-04-29 20:33:46
2150,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2153,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2154,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2155,,,,,2022-04-29 20:33:46
2156,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2158,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2160,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2162,,,,,2022-04-29 20:33:46
2163,2.5,2.5,1.8,3.3333,2022-04-29 20:33:46
2164,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2165,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2166,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2167,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2168,,,,,2022-04-29 20:33:46
2169,,,,,2022-04-29 20:33:46
2170,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2171,,,,,2022-04-29 20:33:46
2172,,,,,2022-04-29 20:33:46
2173,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2174,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2175,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2176,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2177,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2178,,,,,2022-04-29 20:33:46
2179,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2180,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2181,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2182,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2185,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2186,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2188,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2190,,,,,2022-04-29 20:33:46
2191,,,,,2022-04-29 20:33:46
2192,,,,,2022-04-29 20:33:46
2193,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2194,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2195,,,,,2022-04-29 20:33:46
2196,,,,,2022-04-29 20:33:46
2197,,,,,2022-04-29 20:33:46
2198,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2199,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2202,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2203,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2204,6.0,6.7,3.6,,2022-04-29 20:33:46
2205,2.5,2.5,1.8,,2022-04-29 20:33:46
2206,,,,,2022-04-29 20:33:46
2207,,,,,2022-04-29 20:33:46
2208,2.5,2.5,1.8,,2022-04-29 20:33:46
2209,6.0,6.7,3.6,,2022-04-29 20:33:46
2210,1.3,1.4,3.0,,2022-04-29 20:33:46
2211,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2212,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2213,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2214,,,,,2022-04-29 20:33:46
2216,,,,,2022-04-29 20:33:46
2217,2.7935,2.0316,4.5005,3.3,2022-04-29 20:33:46
2218,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2219,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2220,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2221,,,,,2022-04-29 20:33:46
2222,,,,,2022-04-29 20:33:46
2223,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2224,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2227,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2230,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2232,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2233,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2235,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2237,,,,,2022-04-29 20:33:46
2238,,,,,2022-04-29 20:33:46
2239,,,,,2022-04-29 20:33:46
2241,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2243,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2244,,,,,2022-04-29 20:33:46
2245,,,,,2022-04-29 20:33:46
2246,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2247,6.6667,5.7,7.1,8.3,2022-04-29 20:33:46
2248,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2249,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2250,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2251,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2252,7.4,6.7849,8.5048,1.0885,2022-04-29 20:33:46
2253,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2254,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2255,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2256,,,,,2022-04-29 20:33:46
2257,7.4,6.4,6.9,,2022-04-29 20:33:46
2258,3.3,3.5,3.5,,2022-04-29 20:33:46
2259,6.0,6.7,3.6,,2022-04-29 20:33:46
2260,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2261,,,,,2022-04-29 20:33:46
2262,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2263,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2264,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2265,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2266,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2267,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2268,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2269,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2270,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2272,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2273,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2275,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2276,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2277,,,,,2022-04-29 20:33:46
2279,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2280,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2284,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2285,7.4,6.4,6.9,,2022-04-29 20:33:46
2286,7.4,6.4,6.9,,2022-04-29 20:33:46
2287,,,,,2022-04-29 20:33:46
2288,,,,,2022-04-29 20:33:46
2289,,,,,2022-04-29 20:33:46
2290,,,,,2022-04-29 20:33:46
2291,,,,,2022-04-29 20:33:46
2292,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2293,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2294,,,,,2022-04-29 20:33:46
2295,,,,,2022-04-29 20:33:46
2296,,,,,2022-04-29 20:33:46
2297,,,,,2022-04-29 20:33:46
2298,,,,,2022-04-29 20:33:46
2299,,,,,2022-04-29 20:33:46
2300,,,,,2022-04-29 20:33:46
2301,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2302,,,,,2022-04-29 20:33:46
2303,,,,,2022-04-29 20:33:46
2304,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2305,2.2267,2.5329,5.0175,8.5088,2022-04-29 20:33:46
2308,,,,,2022-04-29 20:33:46
2309,,,,,2022-04-29 20:33:46
2310,,,,,2022-04-29 20:33:46
2311,,,,,2022-04-29 20:33:46
2312,8.8,5.9,8.5,,2022-04-29 20:33:46
2313,,,,,2022-04-29 20:33:46
2314,3.3,3.5,3.5,,2022-04-29 20:33:46
2315,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2316,,,,,2022-04-29 20:33:46
2317,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2318,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2320,6.0,6.7,3.6,,2022-04-29 20:33:46
2321,6.0,6.7,3.6,,2022-04-29 20:33:46
2322,,,,,2022-04-29 20:33:46
2323,2.5,2.5,1.8,,2022-04-29 20:33:46
2324,,,,,2022-04-29 20:33:46
2325,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2326,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2327,,,,,2022-04-29 20:33:46
2328,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2329,,,,,2022-04-29 20:33:46
2330,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2331,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2333,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2334,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2335,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2337,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2338,,,,,2022-04-29 20:33:46
2339,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2340,,,,,2022-04-29 20:33:46
2341,3.3,3.5,3.5,,2022-04-29 20:33:46
2342,6.0,6.7,3.6,,2022-04-29 20:33:46
2343,,,,,2022-04-29 20:33:46
2344,,,,,2022-04-29 20:33:46
2345,,,,,2022-04-29 20:33:46
2346,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2347,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2348,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2349,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2350,,,,,2022-04-29 20:33:46
2352,,,,,2022-04-29 20:33:46
2353,,,,,2022-04-29 20:33:46
2354,,,,,2022-04-29 20:33:46
2355,8.8,5.9,8.5,,2022-04-29 20:33:46
2356,8.8,5.9,8.5,,2022-04-29 20:33:46
2357,,,,,2022-04-29 20:33:46
2358,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2360,7.4,6.4,6.9,,2022-04-29 20:33:46
2361,8.8,5.9,8.5,,2022-04-29 20:33:46
2362,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2363,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2364,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2365,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2366,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2367,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2368,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2369,,,,,2022-04-29 20:33:46
2370,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2371,,,,,2022-04-29 20:33:46
2372,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2373,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2374,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2375,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2376,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2379,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2380,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2381,,,,,2022-04-29 20:33:46
2382,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2383,,,,,2022-04-29 20:33:46
2384,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2385,2.5,2.5,1.8,6.5,2022-04-29 20:33:46
2386,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2387,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2388,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2389,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2390,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2391,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2392,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2393,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2394,,,,,2022-04-29 20:33:46
2395,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2398,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2399,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2400,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2402,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2403,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2404,8.8,5.9,8.5,,2022-04-29 20:33:46
2405,,,,,2022-04-29 20:33:46
2406,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2407,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2408,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2409,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2410,6.0,6.7,3.6,,2022-04-29 20:33:46
2411,8.8,5.9,8.5,,2022-04-29 20:33:46
2412,,,,,2022-04-29 20:33:46
2413,,,,,2022-04-29 20:33:46
2414,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2415,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2416,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2417,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2420,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2421,2.5,2.5,1.8,,2022-04-29 20:33:46
2422,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2423,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2424,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2425,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2427,3.3,3.5,3.5,,2022-04-29 20:33:46
2428,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2429,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2430,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2431,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2432,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2433,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2434,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2437,1.3,1.4,3.0,,2022-04-29 20:33:46
2439,5.3,4.9,6.5,,2022-04-29 20:33:46
2440,6.0,6.7,3.6,,2022-04-29 20:33:46
2441,6.0,6.7,3.6,,2022-04-29 20:33:46
2442,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2443,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2447,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2448,6.0,6.7,3.6,,2022-04-29 20:33:46
2449,,,,,2022-04-29 20:33:46
2450,8.8,5.9,8.5,,2022-04-29 20:33:46
2451,,,,,2022-04-29 20:33:46
2452,,,,,2022-04-29 20:33:46
2453,6.0,6.7,3.6,,2022-04-29 20:33:46
2455,6.0,6.7,3.6,,2022-04-29 20:33:46
2456,6.0,6.7,3.6,,2022-04-29 20:33:46
2457,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2458,5.3,4.9,6.5,5.4,2022-04-29 20:33:46
2459,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2461,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2462,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2463,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2464,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2465,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2466,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2467,5.3,4.9,6.5,,2022-04-29 20:33:46
2468,6.0,6.7,3.6,,2022-04-29 20:33:46
2469,6.0,6.7,3.6,,2022-04-29 20:33:46
2470,,,,,2022-04-29 20:33:46
2471,7.4,6.4,6.9,,2022-04-29 20:33:46
2472,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2473,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2474,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2475,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2477,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2478,1.3,1.4,3.0,3.3,2022-04-29 20:33:46
2479,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2481,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2486,6.2,5.7,7.1,8.3,2022-04-29 20:33:46
2488,,,,,2022-04-29 20:33:46
2501,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2503,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2504,8.8,5.9,8.5,2.3,2022-04-29 20:33:46
2508,3.3,3.5,3.5,8.1,2022-04-29 20:33:46
2514,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2517,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
2518,7.4,6.4,6.9,7.9,2022-04-29 20:33:46
2523,6.0,6.7,3.6,8.7,2022-04-29 20:33:46
