country_name_short,country_name,year,cabinets,com,eco,soc,agr,lib,chr,con,right,other
NZL,New Zealand,1918,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1919,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1920,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1921,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1922,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1923,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1924,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1925,3,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1926,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1927,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1928,2,0,0,0,0,5.8,0,94.2,0,0
NZL,New Zealand,1929,1,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1930,2,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1931,2,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1932,1,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1933,1,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1934,1,0,0,0,0,100,0,0,0,0
NZL,New Zealand,1935,2,0,0,6.9,0,93.1,0,0,0,0
NZL,New Zealand,1936,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1937,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1938,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1939,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1940,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1941,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1942,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1943,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1944,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1945,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1946,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1947,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1948,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1949,2,0,0,93.7,0,0,0,6.3,0,0
NZL,New Zealand,1950,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1951,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1952,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1953,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1954,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1955,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1956,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1957,3,0,0,5.5,0,0,0,94.5,0,0
NZL,New Zealand,1958,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1959,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1960,2,0,0,94.8,0,0,0,5.2,0,0
NZL,New Zealand,1961,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1962,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1963,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1964,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1965,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1966,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1967,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1968,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1969,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1970,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1971,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1972,3,0,0,6.3,0,0,0,93.7,0,0
NZL,New Zealand,1973,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1974,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1975,2,0,0,94.8,0,0,0,5.2,0,0
NZL,New Zealand,1976,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1977,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1978,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1979,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1980,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1981,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1982,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1983,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1984,2,0,0,43.3,0,0,0,56.7,0,0
NZL,New Zealand,1985,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1986,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1987,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1988,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1989,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,1990,3,0,0,83.8,0,0,0,16.2,0,0
NZL,New Zealand,1991,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1992,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1993,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1994,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1995,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1996,3,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1997,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1998,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,1999,2,0,0,6,0,0,0,94,0,0
NZL,New Zealand,2000,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2001,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2002,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2003,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2004,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2005,2,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2006,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2007,1,0,0,100,0,0,0,0,0,0
NZL,New Zealand,2008,2,0,0,88.5,0,0,0,11.5,0,0
NZL,New Zealand,2009,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2010,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2011,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2012,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2013,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2014,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2015,1,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2016,2,0,0,0,0,0,0,100,0,0
NZL,New Zealand,2017,2,0,2.3,13.2,0,0,0,84.5,0,0
NZL,New Zealand,2018,1,0,12.7,73,0,0,0,14.3,0,0
POL,Poland,1990,1,45.8,0,36.8,17.4,0,0,0,0,0
POL,Poland,1991,3,26.2,0,1.1,71,0,0.8,0.9,0,0
POL,Poland,1992,3,0,0,0,34.5,22.3,16.3,26.8,0,0
POL,Poland,1993,3,0,0,10.2,33.4,38.6,1.3,16.5,0,0
POL,Poland,1994,1,0,0,56.4,43.6,0,0,0,0,0
POL,Poland,1995,2,0,0,56.4,43.6,0,0,0,0,0
POL,Poland,1996,2,0,0,56.4,43.6,0,0,0,0,0
POL,Poland,1997,2,0,0,46.9,36.3,3.9,12.9,0,0,0
POL,Poland,1998,1,0,0,0,0,23,77,0,0,0
POL,Poland,1999,1,0,0,0,0,23,77,0,0,0
POL,Poland,2000,2,0,0,0,0,10,90,0,0,0
POL,Poland,2001,2,0,0,16.8,3.3,0,79.9,0,0,0
POL,Poland,2002,1,0,0,83.7,16.3,0,0,0,0,0
POL,Poland,2003,2,0,0,97.4,2.6,0,0,0,0,0
POL,Poland,2004,2,0,0,89.1,10.9,0,0,0,0,0
POL,Poland,2005,2,0,0,69.7,13.6,0,0,16.8,0,0
POL,Poland,2006,3,0,0,0,15.1,0,0,84.9,0,0
POL,Poland,2007,2,0,0,0,21.7,0,0,78.3,0,0
POL,Poland,2008,1,0,0,0,12.9,0,0,87.1,0,0
POL,Poland,2009,1,0,0,0,12.9,0,0,87.1,0,0
POL,Poland,2010,1,0,0,0,12.9,0,0,87.1,0,0
POL,Poland,2011,2,0,0,0,12.8,0,0,87.2,0,0
POL,Poland,2012,1,0,0,0,11.9,0,0,88.1,0,0
POL,Poland,2013,1,0,0,0,11.9,0,0,88.1,0,0
POL,Poland,2014,2,0,0,0,11.9,0,0,88.1,0,0
POL,Poland,2015,2,0,0,0,10.4,0,0,89.6,0,0
POL,Poland,2016,1,0,0,0,0,0,0,100,0,0
POL,Poland,2017,2,0,0,0,0,0,0,100,0,0
POL,Poland,2018,1,0,0,0,0,0,0,100,0,0
PRT,Portugal,1976,2,0,0,44.1,0,0,0,0,0,0
PRT,Portugal,1977,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,1978,4,0,0,49,0,10.7,16.9,0,0,0
PRT,Portugal,1979,2,0,0,48.6,0,51.4,0,0,0,0
PRT,Portugal,1980,3,0,0,0.5,0,60.7,34.6,4.2,0,0
PRT,Portugal,1981,3,0,0,0,0,61.2,34.3,4.5,0,0
PRT,Portugal,1982,1,0,0,0,0,61.2,34.3,4.5,0,0
PRT,Portugal,1983,2,0,0,32.3,0,50.7,15,2,0,0
PRT,Portugal,1984,1,0,0,57.4,0,42.6,0,0,0,0
PRT,Portugal,1985,3,0,0,64,0,36,0,0,0,0
PRT,Portugal,1986,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1987,2,0,0,0,0,100,0,0,0,0
PRT,Portugal,1988,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1989,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1990,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1991,2,0,0,0,0,100,0,0,0,0
PRT,Portugal,1992,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1993,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1994,1,0,0,0,0,100,0,0,0,0
PRT,Portugal,1995,2,0,0,17.6,0,82.4,0,0,0,0
PRT,Portugal,1996,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,1997,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,1998,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,1999,2,0,0,100,0,0,0,0,0,0
PRT,Portugal,2000,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2001,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2002,2,0,0,26.1,0,65.2,8.7,0,0,0
PRT,Portugal,2003,1,0,0,0,0,88.2,11.8,0,0,0
PRT,Portugal,2004,2,0,0,0,0,88.2,11.8,0,0,0
PRT,Portugal,2005,2,0,0,80.8,0,17,2.3,0,0,0
PRT,Portugal,2006,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2007,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2008,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2009,2,0,0,100,0,0,0,0,0,0
PRT,Portugal,2010,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2011,2,0,0,45.3,0,44.7,9.9,0,0,0
PRT,Portugal,2012,1,0,0,0,0,81.8,18.2,0,0,0
PRT,Portugal,2013,1,0,0,0,0,81.8,18.2,0,0,0
PRT,Portugal,2014,1,0,0,0,0,81.8,18.2,0,0,0
PRT,Portugal,2015,3,0,0,9.6,0,75.3,15.1,0,0,0
PRT,Portugal,2016,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2017,1,0,0,100,0,0,0,0,0,0
PRT,Portugal,2018,1,0,0,100,0,0,0,0,0,0
ROU,Romania,1991,2,0,0.8,0,0.6,98.6,0,0,0,0
ROU,Romania,1992,2,0,3.3,13.2,2.5,81,0,0,0,0
ROU,Romania,1993,1,0,0,100,0,0,0,0,0,0
ROU,Romania,1994,2,0,0,92.4,0,0,0,0,7.6,0
ROU,Romania,1995,1,0,0,79.6,0,0,0,0,20.4,0
ROU,Romania,1996,3,0,0,81.1,0,2,2.5,0.7,13.7,0
ROU,Romania,1997,1,0,0,5,0,36.5,46,12.5,0,0
ROU,Romania,1998,2,0,0,5,0,36.5,46,12.5,0,0
ROU,Romania,1999,2,0,0,5,0,36.5,46,12.5,0,0
ROU,Romania,2000,2,0,0,7.9,0,35.4,44.6,12.1,0,0
ROU,Romania,2001,1,0,0,100,0,0,0,0,0,0
ROU,Romania,2002,1,0,0,100,0,0,0,0,0,0
ROU,Romania,2003,2,0,0,100,0,0,0,0,0,0
ROU,Romania,2004,2,0,0,99.5,0,0.5,0,0.1,0,0
ROU,Romania,2005,1,0,0,0,0,83.6,0,16.4,0,0
ROU,Romania,2006,2,0,0,0,0,83.6,0,16.4,0,0
ROU,Romania,2007,2,0,0,0,0,76.8,0,23.2,0,0
ROU,Romania,2008,2,0,0,1.2,0,73.8,0,25,0,0
ROU,Romania,2009,2,0,0,47.8,0,51.8,0,0.4,0,0
ROU,Romania,2010,2,0,0,6.5,0,78.5,0,15,0,0
ROU,Romania,2011,1,0,0,10.5,0,75.2,0,14.4,0,0
ROU,Romania,2012,4,0,0,43.6,0,51.7,0,4.7,0,0
ROU,Romania,2013,1,0,0,58.6,0,36.6,0,4.8,0,0
ROU,Romania,2014,3,0,0,79.4,0,6.7,0,13.8,0,0
ROU,Romania,2015,2,0,0,70.6,0,9.7,0,5.8,0,0
ROU,Romania,2016,1,0,0,0,0,0,0,0,0,0
ROU,Romania,2017,3,0,0,87.8,0,11.4,0,0,0,0
ROU,Romania,2018,2,0,0,88.5,0,11.5,0,0,0,0
SVK,Slovakia,1991,2,0,0,0,0,55.8,44.2,0,0,0
SVK,Slovakia,1992,2,0,0,0,0,26.8,21.2,43.3,8.8,0
SVK,Slovakia,1993,4,0,0,0,0,0,0,94.2,5.8,0
SVK,Slovakia,1994,3,31.3,0,0,0,19,19,20.2,10.6,0
SVK,Slovakia,1995,1,15.7,0,0,0,0,0,73.5,10.8,0
SVK,Slovakia,1996,1,15.7,0,0,0,0,0,73.5,10.8,0
SVK,Slovakia,1997,1,15.7,0,0,0,0,0,73.5,10.8,0
SVK,Slovakia,1998,2,17.2,0,2.4,0,0,7.7,63.7,9,0
SVK,Slovakia,1999,1,24.7,0,14,0,0,45.2,16.1,0,0
SVK,Slovakia,2000,1,24.7,0,14,0,0,45.2,16.1,0,0
SVK,Slovakia,2001,1,24.7,0,14,0,0,45.2,16.1,0,0
SVK,Slovakia,2002,2,19.5,0,11.1,0,4,47.3,18.1,0,0
SVK,Slovakia,2003,1,0,0,0,0,19.2,55.1,25.6,0,0
SVK,Slovakia,2004,1,0,0,0,0,19.2,55.1,25.6,0,0
SVK,Slovakia,2005,1,0,0,0,0,19.2,55.1,25.6,0,0
SVK,Slovakia,2006,3,0,0,29.1,0,12.6,21.2,25.5,11.6,0
SVK,Slovakia,2007,1,0,0,58.8,0,0,0,17.6,23.5,0
SVK,Slovakia,2008,1,0,0,58.8,0,0,0,17.6,23.5,0
SVK,Slovakia,2009,1,0,0,58.8,0,0,0,17.6,23.5,0
SVK,Slovakia,2010,2,0,0,30.4,0,11.6,27.7,18.1,12.1,0
SVK,Slovakia,2011,2,0,0,0,0,23.9,57.3,18.8,0,0
SVK,Slovakia,2012,2,0,0,74.2,0,6,14.8,4.9,0,0
SVK,Slovakia,2013,1,0,0,100,0,0,0,0,0,0
SVK,Slovakia,2014,1,0,0,100,0,0,0,0,0,0
SVK,Slovakia,2015,1,0,0,100,0,0,0,0,0,0
SVK,Slovakia,2016,3,0,0,69.7,0,0,0,15.8,14.4,0
SVK,Slovakia,2017,1,0,0,65.3,0,0,0,14.7,20,0
SVK,Slovakia,2018,2,0,0,65.3,0,0,0,14.7,20,0
SVN,Slovenia,1991,1,0,18.2,13.6,0,18.2,50,0,0,0
SVN,Slovenia,1992,2,0,19.4,38.8,0,26.4,15.3,0,0,0
SVN,Slovenia,1993,2,0,0.6,33.2,0,39.7,26.5,0,0,0
SVN,Slovenia,1994,2,0,0,28.9,0,42.3,28.8,0,0,0
SVN,Slovenia,1995,1,0,0,27.5,0,43.1,29.4,0,0,0
SVN,Slovenia,1996,2,0,0,1.9,0,58.4,39.7,0,0,0
SVN,Slovenia,1997,2,0,0,0,0,52.3,39.1,0,0,8.6
SVN,Slovenia,1998,1,0,0,0,0,51,38.8,0,0,10.2
SVN,Slovenia,1999,1,0,0,0,0,51,38.8,0,0,10.2
SVN,Slovenia,2000,3,0,0,23.8,0,27.4,44.4,0,0,4.4
SVN,Slovenia,2001,1,0,0,20.4,0,63,16.7,0,0,0
SVN,Slovenia,2002,2,0,0,20.4,0,62.9,16.7,0,0,0.2
SVN,Slovenia,2003,1,0,0,19,0,58.6,15.5,0,0,6.9
SVN,Slovenia,2004,3,0,0,24.3,0,61.2,6.7,0,0,7.9
SVN,Slovenia,2005,1,0,0,59.2,0,0,32.7,0,0,8.2
SVN,Slovenia,2006,1,0,0,59.2,0,0,32.7,0,0,8.2
SVN,Slovenia,2007,1,0,0,59.2,0,0,32.7,0,0,8.2
SVN,Slovenia,2008,2,0,0,61,0,1.1,29.1,0,0,8.8
SVN,Slovenia,2009,1,0,0,76,0,10,0,0,0,14
SVN,Slovenia,2010,1,0,0,76,0,10,0,0,0,14
SVN,Slovenia,2011,2,0,0,80.5,0,12.7,0,0,0,6.8
SVN,Slovenia,2012,2,0,0,54.4,0,15.9,18.5,0,0,11.1
SVN,Slovenia,2013,2,0,0,68.6,0,15.5,4.3,0,0,11.6
SVN,Slovenia,2014,2,0,0,75.8,0,10,0,0,0,14.2
SVN,Slovenia,2015,1,0,0,80.8,0,0,0,0,0,19.2
SVN,Slovenia,2016,1,0,0,80.8,0,0,0,0,0,19.2
SVN,Slovenia,2017,1,0,0,80.8,0,0,0,0,0,19.2
SVN,Slovenia,2018,2,0,0,83.6,0,0,0,0,0,16.4
SWE,Sweden,1912,1,0,0,0,0,100,0,0,0,0
SWE,Sweden,1913,1,0,0,0,0,100,0,0,0,0
SWE,Sweden,1914,3,0,0,0,0,12.9,0,0,0,0
SWE,Sweden,1915,1,0,0,0,0,0,0,0,0,0
SWE,Sweden,1916,1,0,0,0,0,0,0,0,0,0
SWE,Sweden,1917,3,0,0,11.7,0,8.4,0,0,0,0
SWE,Sweden,1918,1,0,0,58.1,0,41.9,0,0,0,0
SWE,Sweden,1919,1,0,0,58.1,0,41.9,0,0,0,0
SWE,Sweden,1920,3,0,0,74.3,0,7.9,0,0,0,0
SWE,Sweden,1921,3,0,0,21.7,0,0,0,0,0,0
SWE,Sweden,1922,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1923,2,0,0,29.7,0,0,0,70.3,0,0
SWE,Sweden,1924,2,0,0,20.3,0,0,0,79.7,0,0
SWE,Sweden,1925,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1926,2,0,0,43.1,0,56.9,0,0,0,0
SWE,Sweden,1927,1,0,0,0,0,100,0,0,0,0
SWE,Sweden,1928,2,0,0,0,0,75.3,0,24.7,0,0
SWE,Sweden,1929,1,0,0,0,0,0,0,100,0,0
SWE,Sweden,1930,2,0,0,0,0,56.9,0,43.1,0,0
SWE,Sweden,1931,1,0,0,0,0,100,0,0,0,0
SWE,Sweden,1932,2,0,0,26.8,0,73.2,0,0,0,0
SWE,Sweden,1933,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1934,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1935,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1936,3,0,0,66.1,33.9,0,0,0,0,0
SWE,Sweden,1937,1,0,0,75.7,24.3,0,0,0,0,0
SWE,Sweden,1938,1,0,0,75.7,24.3,0,0,0,0,0
SWE,Sweden,1939,2,0,0,74.5,23.9,0.6,0,1,0,0
SWE,Sweden,1940,2,0,0,53.4,15.2,11.7,0,19.6,0,0
SWE,Sweden,1941,1,0,0,59,12.3,10.1,0,18.5,0,0
SWE,Sweden,1942,1,0,0,59,12.3,10.1,0,18.5,0,0
SWE,Sweden,1943,1,0,0,59,12.3,10.1,0,18.5,0,0
SWE,Sweden,1944,2,0,0,57.4,13.5,10.7,0,18.4,0,0
SWE,Sweden,1945,2,0,0,73,9.4,7,0,10.5,0,0
SWE,Sweden,1946,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1947,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1948,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1949,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1950,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1951,2,0,0,94.7,5.3,0,0,0,0,0
SWE,Sweden,1952,2,0,0,79.5,20.5,0,0,0,0,0
SWE,Sweden,1953,1,0,0,80.9,19.1,0,0,0,0,0
SWE,Sweden,1954,1,0,0,80.9,19.1,0,0,0,0,0
SWE,Sweden,1955,1,0,0,80.9,19.1,0,0,0,0,0
SWE,Sweden,1956,2,0,0,81.9,18.1,0,0,0,0,0
SWE,Sweden,1957,2,0,0,87.3,12.7,0,0,0,0,0
SWE,Sweden,1958,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1959,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1960,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1961,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1962,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1963,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1964,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1965,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1966,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1967,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1968,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1969,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1970,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1971,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1972,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1973,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1974,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1975,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1976,2,0,0,76.7,11.1,5.1,0,7.1,0,0
SWE,Sweden,1977,1,0,0,0,47.8,21.7,0,30.6,0,0
SWE,Sweden,1978,2,0,0,0,37.4,38.7,0,24,0,0
SWE,Sweden,1979,2,0,0,0,8.1,82.6,0,9.3,0,0
SWE,Sweden,1980,1,0,0,0,36.6,21.7,0,41.7,0,0
SWE,Sweden,1981,2,0,0,0,52.8,31.4,0,15.8,0,0
SWE,Sweden,1982,2,0,0,23.4,48.1,28.6,0,0,0,0
SWE,Sweden,1983,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1984,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1985,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1986,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1987,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1988,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1989,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1990,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1991,2,0,0,75.5,4.4,4.7,3.7,11.5,0,0
SWE,Sweden,1992,1,0,0,0,18.2,19.4,15.3,47.1,0,0
SWE,Sweden,1993,1,0,0,0,18.2,19.4,15.3,47.1,0,0
SWE,Sweden,1994,2,0,0,23.6,13.9,14.8,11.7,36,0,0
SWE,Sweden,1995,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1996,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1997,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,1998,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,1999,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2000,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2001,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2002,2,0,0,100,0,0,0,0,0,0
SWE,Sweden,2003,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2004,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2005,1,0,0,100,0,0,0,0,0,0
SWE,Sweden,2006,2,0,0,76.1,3.9,3.8,3.2,13,0,0
SWE,Sweden,2007,1,0,0,0,16.3,15.7,13.5,54.5,0,0
SWE,Sweden,2008,1,0,0,0,16.3,15.7,13.5,54.5,0,0
SWE,Sweden,2009,1,0,0,0,16.3,15.7,13.5,54.5,0,0
SWE,Sweden,2010,2,0,0,0,15.5,15.2,12.8,56.6,0,0
SWE,Sweden,2011,1,0,0,0,13.3,13.9,11,61.8,0,0
SWE,Sweden,2012,1,0,0,0,13.3,13.9,11,61.8,0,0
SWE,Sweden,2013,1,0,0,0,13.3,13.9,11,61.8,0,0
SWE,Sweden,2014,2,0,4.5,20.3,10,10.5,8.3,46.5,0,0
SWE,Sweden,2015,1,0,18.1,81.9,0,0,0,0,0,0
SWE,Sweden,2016,1,0,18.1,81.9,0,0,0,0,0,0
SWE,Sweden,2017,1,0,18.1,81.9,0,0,0,0,0,0
SWE,Sweden,2018,2,0,16.8,83.2,0,0,0,0,0,0
TUR,Turkey,1984,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,1985,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,1986,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,1987,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,1988,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,1989,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,1990,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,1991,3,0,0,3.7,0,0,0,96.3,0,0
TUR,Turkey,1992,1,0,0,33.1,0,0,0,66.9,0,0
TUR,Turkey,1993,2,0,0,30.7,0,0,0,69.3,0,0
TUR,Turkey,1994,1,0,0,28.5,0,0,0,71.5,0,0
TUR,Turkey,1995,3,0,0,27.2,0,0,0,72.8,0,0
TUR,Turkey,1996,3,0,0,5.9,0,0,0,66.6,0,27.5
TUR,Turkey,1997,2,0,0,17.9,0,0,0,55.4,0,26.7
TUR,Turkey,1998,1,0,0,35.5,0,0,0,64.5,0,0
TUR,Turkey,1999,3,0,0,61.7,0,0,0,16.4,21.9,0
TUR,Turkey,2000,1,0,0,38.7,0,0,0,24.5,36.8,0
TUR,Turkey,2001,1,0,0,38.7,0,0,0,24.5,36.8,0
TUR,Turkey,2002,2,0,0,33.9,0,0,0,33.8,32.3,0
TUR,Turkey,2003,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,2004,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2005,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2006,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2007,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,2008,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2009,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2010,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2011,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,2012,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2013,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2014,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,2015,3,4.9,0,0,0,0,0,90.1,4.9,0
TUR,Turkey,2016,2,0,0,0,0,0,0,100,0,0
TUR,Turkey,2017,1,0,0,0,0,0,0,100,0,0
TUR,Turkey,2018,1,0,0,0,0,0,0,100,0,0
