id,election_id,party_id,alliance_id,seats,vote_share,votes,data_source,description,comment
715,549,1040,,0,2.22,681290,archivio,Electoral alliance: Pole of Autonomy (Polo dell'Autonomia),
716,263,538,,0,2.3,53061,folketing,,
718,439,887,,2,2.52,46910,essex,,
719,670,1257,826,,,,,,
720,337,1045,,4,26.86,147756,vrk,,
721,363,93,,1,0.54,168178,archivio,Electoral alliance with Federation of Italian Liberals (Federazione dei Liberali Italiani),
722,501,969,,6,2.5,150616,cevipol,,
723,439,1045,,30,21.17,393502,essex,,
724,41,892,,42,17.0,720733,mackie,,
725,252,234,,4,0.88,207077,epp,,
727,272,984,,18,38.14,45180,md,,
728,215,882,,19,5.3,274929,,,
729,206,26,,36,17.3,368308,bafs,,
730,83,417,,6,7.1,39215,vvk,,
731,497,451,,32,31.04,1531154,verk,,
732,587,756,,2,6.97,365535,verk,Electoral alliance: Regenboog (The Rainbow),
733,188,664,,25,7.0,821656,pkw,,
735,572,997,,27,20.93,425310,ec-nz,,
736,63,1245,,15,8.42,607134,essex,,
737,318,1172,45,1,3.7,3520,"hagstofa, mchale",,"Dissident members of the People's Alliance (Ab) ran on an independent list and later formed Union of Liberals and Leftist (Sfvm) (McHale 1980, 527)."
738,480,725,,60,22.74,1262506,cne,,
740,534,759,,18,15.15,144758,cvk,,
741,82,228,,7,11.4,18846,no-2010,,
742,450,904,,106,44.6,1729463,,,
744,184,969,,7,2.5,130271,cevipol,,
745,64,1634,,4,,,,,
746,464,1324,,3,2.2,66316,folketing,,
747,291,516,7680,3,2.1,473846,mackie,,
748,499,81,,2,4.2,96248,nos-sv,,
749,656,1113,,3,11.04,716317,ibz,,
750,355,599,,13,4.73,245849,essex,,
751,358,1967,,1,,,bafs,,
753,206,750,,55,26.7,566069,bafs,,
754,381,1701,,0,2.8,870756,bwl,,
755,4,5,,2,,,w,,
756,401,1378,,20,10.86,724787,cevipol,,
757,99,902,,141,38.0,9425678,epp,,
758,423,113,,19,17.7,87551,vvk,,
759,113,1540,,29,9.8,5803613,parline,,
760,145,1043,,0,3.24,18685,cvk,,
761,248,1543,,,43.71,2554458,cne,,
762,566,983,,1,1.93,25279,vrk,,
763,557,637,,7,10.36,1976093,epp,,
764,538,1415,,22,13.35,450855,ssr,,
765,268,619,,0,2.4,327085,pkw,,
766,124,559,,2,13.24,92927,ssr,,
768,284,47,,150,46.9,3088137,no-2010,,
769,289,637,,14,7.95,1617716,epp,,
770,220,647,,20,13.8,204852,mackie,,
771,410,1250,,2,6.2,943598,ejpr,,
773,613,1441,,2,6.3,408066,ejpr,,
774,674,531,,47,23.3,229088,bafs,,
775,384,1192,,22,9.1,478209,cevipol,,
776,220,702,,10,8.0,119362,mackie,,
777,384,1110,,21,9.6,504545,cevipol,,
779,435,1167,,3,0.44,8147,bafs,,
780,605,2059,,0,0.82,320061,archivio,Lista Referendum (Referendum List),
782,176,628,,4,3.2,63781,bafs,,
783,112,1189,,6,,,clea,,
784,350,930,,1,5.16,94171,yb-nzl,,
785,224,921,,12,47.4,1457750,ovb,,"""http://valasztas.hu/vteup04/l1.html (...) According to this, KDNP did not participate at all in 2004 (that time, this party was virtually non-existent)."" personal communication with Zsófia Papp (HAS Centre for Social Sciences, Budapest) 2014 "
786,16,1429,,2,9.29,260273,bmi,,
788,570,235,,34,22.23,1996418,verk,,
789,686,467,,2,5.86,625378,ukeu,,
791,163,1180,5564,53,10.6,4027499,bwl,,
792,616,585,,13,6.5,126365,tila,,
794,10,1029,,4,17.12,979702,ibz,,
795,311,453,,1,,,craig,,
796,646,1421,,15,12.68,156777,vrk,,
797,307,30,,3,,,gall-09,,
798,46,280,,6,31.5,514537,ep,,
800,143,1029,1969,,,,,,
801,74,345,,7,5.1,484317,verk,,
803,553,723,,5,21.14,1247075,ibz,,
804,632,1644,,12,6.4,219842,ejpr,,
805,526,701,,18,27.21,840094,asl,,
806,528,534,,1,1.2,2751,"no-2010, nyt",Tassos Papadopoulos,
807,24,1463,,7,3.0,82311,tila,,
808,442,454,,2,6.85,372904,ibz,,
809,414,318,,4,14.48,193898,ep,,
810,339,1621,,1,2.0,8129,parline,,
812,352,281,,0,0.75,40006,cne,,
813,474,370,,1,1.88,295047,epp,,
814,600,1590,,6,5.87,31763,vvk,Electoral alliance: Our Home is Estonia! (Meie Kodu on Eestimaa!),
815,669,702,,11,7.9,204824,seby,,
816,288,1239,,0,1.2,32390,folketing,,
817,168,211,,1,6.4,120473,yb-dnk,,
818,429,104,,78,48.3,865675,mackie,,
819,49,713,,19,4.46,546430,insse,,
820,623,138,7601,146,11.5,3153522,no-2010,,
822,260,521,,7,5.4,53396,cvk,,
823,663,1440,,1,0.9,48611,cevipol,,
824,432,1286,,3,14.14,364197,cik,,
825,679,1506,,0,1.2,601192,bwl,,
826,670,1448,,12,9.73,44577,vvk,,
827,535,1273,,10,38.42,2111828,cne,,
828,633,152,,2,0.48,65914,essex,,
829,208,319,,5,0.7,181999,bef-7,,
830,107,52,,4,0.73,285474,ejpr,,
831,619,1295,,,10.66,357671,cne,,
832,660,1313,,1,0.87,20497,ec-nz,,
833,43,379,,1,0.42,7424,gall-09,,
834,15,1062,,11,7.3,194846,tila,,
835,557,771,,1,1.71,326911,epp,,
837,188,629,,55,11.3,1335257,pkw,,
838,56,1636,,2,7.63,147162,yb-nzl,,
839,557,894,,3,4.48,853603,epp,,
841,554,940,,7,5.49,3719522,parline,,
843,339,6,,1,3.0,12333,parline,,
844,535,341,,1,4.55,250158,cne,,
845,541,1634,,2,,,,,
846,314,200,,5,4.1,112256,tila,,
847,431,1461,,30,12.4,480421,,,
848,646,1277,,25,11.72,144890,vrk,,
849,619,514,831,2,,,cne,,
850,689,1118,,18,16.9,187527,tila,,
851,636,1108,,0,1.0,25527,tila,,
853,319,1015,,65,18.57,1279063,bec,,
854,89,211,,8,4.6,152701,folketing,,
855,171,686,7535,15,4.3,1115663,ref,,
856,134,990,,0,3.46,157735,"kiesraad, verk",,
857,534,1557,,8,6.32,60352,cvk,,
858,116,1194,,3,1.79,147753,verk,,
859,464,1605,,42,23.3,711298,folketing,,
860,190,2217,,4,6.94,143410,eie,,
861,317,1273,,10,,,mep,,
862,638,1378,,3,10.88,714947,ibz,,
863,625,332,,2,0.2,65211,craig,,
866,247,601,,0,1.25,66307,cne,,
868,51,1251,,3,2.21,163114,verk,,
869,538,559,,14,8.66,292636,ssr,,
870,55,657,,5,23.2,621568,sos,,
871,480,1273,,148,51.34,2850784,cne,,
872,366,878,,30,45.87,491200,no-2001,,
873,73,1605,,38,21.1,512041,folketing,,
875,248,107,761,5,,,no-2010,,
876,156,882,,30,8.4,444854,sos,,
877,250,633,,0,1.3,434182,bwl,,
878,318,228,,9,15.7,15059,hagstofa,,
879,442,161,,0,1.98,107833,ibz,,
880,689,395,,78,37.3,413551,tila,,
881,566,519,,12,10.01,130837,vrk,,
882,597,978,,6,3.6,120641,folketing,,
883,374,1461,,1,6.0,151442,val,,
885,529,451,,50,31.88,1995352,verk,,
886,497,1409,,8,7.95,391925,verk,,
887,613,614,,2,6.3,410741,ejpr,,
888,684,531,,44,21.2,203202,bafs,,
889,424,1392,,24,11.92,940703,pica,,
890,530,756,,10,6.67,628096,kiesraad,,
891,490,659,,17,22.6,7341633,,,
892,40,1284,,11,2.9,839617,,,
893,654,47,,111,39.3,2711737,no-2010,,
894,447,543,,30,5.8,1903422,bwl,Several Free Democratic (FDP) MPs crossed the floor in opposition to the Ostpolitik.,
895,145,1520,,1,10.66,61401,cvk,,
896,553,1378,,5,14.48,854207,ibz,,
898,551,99,3265,,,,ejpr,,Alliance: Christian Democratic Center / United Christian Democrats (CCD/CDU)
899,688,1591,,59,19.3,990428,ovb,,
900,179,189,,5,2.6,82711,folketing,,
901,281,1543,,,47.59,2868076,cne,,
902,103,1507,,27,5.9,1616953,bwl,,
903,4,1015,,6,,,w,,
904,294,1415,,29,14.7,453203,ssr,,
905,59,28,,2,1.95,28641,vrk,,
906,336,425,,18,,,essex,,
907,512,882,,19,5.6,334053,val,,
910,208,1556,,412,40.7,10724953,bef-7,,
911,502,1088,,228,34.4,12616650,archivio,,
912,254,118,,7,4.66,935504,epp,,
914,49,1120,,91,21.77,2633860,insse,,
915,499,104,,76,42.3,972434,nos-sv,,
916,540,1180,5577,8,6.8,2393374,bwl,,
917,455,794,,12,12.19,1566998,ceoc,,
918,253,66,,1,0.4,11651,tila,,
920,417,543,,0,3.0,820371,bwl,,
921,601,1259,,0,6.8,937613,ceoc,,
922,106,341,,45,18.38,1038893,cne,,
923,195,326,,1,9.76,45238,voltive,,
924,125,300,,13,8.59,542742,verk,,
925,521,1602,,8,5.1,103585,bafs,,
926,179,1605,,20,11.3,353280,folketing,,
927,477,1104,,60,13.37,1749518,pkw,,
928,436,1360,,11,19.7,24401,hagstofa,,
929,349,313,,42,26.33,884497,ssr,,
930,570,756,,5,3.47,311399,verk,,
931,579,701,,21,37.68,999843,asl,,
932,77,585,,11,5.3,135465,tila,,
933,240,296,,19,15.68,2127403,ceoc,,
934,449,1160,,6,,,w,,
935,231,543,,12,11.0,2888084,bwl,,
936,642,1633,,263,40.1,10862073,archivio,,
937,464,1239,,7,4.2,127837,folketing,,
938,386,1094,7681,282,38.0,8422413,mackie,,
939,33,882,,43,11.99,631011,val,,
940,174,376,,5,2.8,97295,ejpr,,
941,233,1057,,1,0.3,68094,ejpr,,
942,137,368,,103,30.23,4479415,pica,,
943,482,720,,2,6.85,440191,mig,,
944,80,380,,0,3.97,28767,voltive,,
945,103,649,,0,2.2,607860,bwl,,
948,410,311,,1,0.8,126702,ukeu,Plaid Cymru (Plaid) took 1 seat with 18.5% of the vote in Wales.,
949,222,659,,0,18.5,2591659,ukeu,,
950,332,290,,5,4.67,283516,ibz,,
951,386,401,7682,,,,mackie,,
952,106,514,2159,34,,,mackie,,
953,27,1616,,0,1.45,86431,volby,,
956,81,1194,,3,2.05,178292,verk,,
957,418,748,,3,3.2,198182,ejpr,,
959,553,161,,2,6.29,371053,ibz,,
960,660,114,,5,2.39,55980,ec-nz,,
962,523,351,,4,5.01,107784,nos-sv,,
963,595,808,5569,244,34.2,16089960,bwl,,
964,358,26,,51,22.9,443617,bafs,,
965,317,341,,3,,,mep,,
967,578,990,,2,1.83,179988,verk,,
968,630,1606,,6,3.5,75449,folketing,,
969,247,260,,1,0.84,44877,cne,,
970,386,59,7681,64,8.4,1863371,mackie,,
971,624,171,,0,1.52,94848,ibz,,
972,404,1435,,28,17.0,419373,seby,,
973,491,1573,,2,6.7,93100,ep,,
974,598,427,,0,0.7,39180,cne,,
975,19,1181,,1,2.16,51095,ibz,,
976,41,882,,8,5.2,221746,,,
977,577,1118,,28,14.5,138008,tila,,
978,99,1317,,2,0.73,181304,epp,,
979,503,618,,1,0.44,102393,archivio,,
980,502,93,,14,3.09,1135546,archivio,,
981,505,967,,1,20.46,207379,epl,,
982,605,473,,1,0.39,154987,archivio,,
983,546,897,,52,18.72,2559245,pica,,
984,74,357,,9,5.9,560447,verk,,
988,599,406,,0,4.33,226527,volby,,
989,262,282,,0,1.4,73844,parline,,
991,262,1461,,86,24.1,1309669,,,
992,418,1378,,35,13.5,831199,ejpr,,
993,15,1118,,46,21.0,563835,tila,,
994,265,1342,,25,36.6,66754,no-2010,,
995,79,1160,,40,17.7,748147,cik,,
996,113,170,,12,3.0,1766396,parline,,
997,445,772,,0,3.8,1788200,bwl,,
998,524,220,,62,34.79,880111,ssr,,
999,592,1455,,12,18.4,30415,no-2010,,
1000,306,701,,17,26.69,797540,asl,,
1001,671,870,,48,13.1,597820,ovb,,
1002,197,1429,,21,11.1,520130,,,
1004,311,349,,2,0.5,140930,craig,,
1005,667,742,,48,30.36,1821285,verk,,
1006,283,1393,,54,35.08,473781,gall-09,,
1007,76,1392,,30,11.64,896574,pica,,
1008,638,171,,0,1.33,87706,ibz,,
1010,198,395,,3,21.2,350525,tila,,
1011,350,997,,67,47.82,872358,yb-nzl,,
1012,551,627,3265,30,,,"archivio, ejpr",,
1013,615,1001,,0,2.29,22018,"cvk, rose",Electoral alliance with Labour Party (Darba Partijas),
1014,610,772,,7,8.2,2025972,,,
1015,22,50,,6,27.53,1044604,bmi,,
1016,672,1592,,1,4.16,254447,mig,,
1017,373,1264,,16,9.1,89950,bafs,,
1019,490,319,,3,0.26,85642,ark,,
1020,615,309,4555,,,,,,
1022,194,95,,0,2.2,119007,ovb,Electoral alliance: MIÉP–Jobbik a Harmadik Út pártszövetség (MIEP–Jobbik Third Way Alliance of Parties),
1023,561,891,,17,13.35,276603,yb-nzl,,
1024,144,151,,5,13.49,295701,asl,,
1025,251,657,,45,19.5,750332,,,
1026,193,1062,,1,,,mep,,
1027,24,66,,1,0.4,9905,tila,,
1028,74,742,,23,15.11,1436023,verk,,
1029,551,840,1975,75,,,ejpr,,
1030,44,637,,0,1.0,183418,epp,,
1031,145,32,,0,4.77,27506,cvk,,
1032,247,514,,30,13.39,711935,cne,,
1033,104,657,,4,18.25,458398,val,,
1036,64,1324,,13,7.8,236784,folketing,,
1037,52,1043,3860,,,,cvk,,
1040,106,1535,2159,1,,,mackie,,
1041,264,1179,,2,7.15,366616,mig,,
1042,387,1331,,4,2.0,68047,folketing,,
1043,76,794,,116,37.25,2868295,pica,,
1044,604,487,,9,1.9,712646,archivio,,
1045,595,524,,0,1.9,875239,bwl,,
1046,358,458,,9,2.7,52532,bafs,,
1049,60,923,,7,5.58,73813,gall-09,,
1050,304,404,,0,3.55,112355,val,,
1051,418,454,,20,8.1,501647,ejpr,,
1052,657,514,5192,10,,,w,,
1053,678,689,,2,0.6,152310,craig,,
1054,466,1338,,102,38.1,2727279,mig,,
1055,15,395,,51,22.9,612963,tila,,
1056,219,658,,29,27.88,4799908,"frpo, ref",Electoral alliance with The Modern Left (La Gauche Moderne),
1057,59,1562,,1,1.27,18622,vrk,,
1058,174,1418,,25,13.9,479532,ejpr,,
1059,177,357,,1,5.04,178642,verk,,
1060,87,47,,9,38.0,2266088,macr-85,,
1062,584,280,,65,43.36,578960,gall-09,,
1063,354,1109,446,1,0.52,12000,"tila, toer68",,
1064,408,30,,12,,,eie,,
1065,504,1295,,,14.86,597759,cne,,
1066,88,1342,,21,37.1,28738,gud97,,
1067,638,993,,2,9.85,647170,ibz,,
1068,17,974,,1,0.11,41707,archivio,,
1069,668,1644,,1,7.1,140053,yb-dnk,,
1070,405,889,2591,,,,,,
1071,271,1644,,1,4.7,81991,yb-dnk,,
1072,549,596,,29,35.26,10797296,archivio,,
1073,34,1580,,0,3.49,39706,eed,,
1074,184,63,,47,20.9,1080894,cevipol,,
1075,214,1277,,20,20.65,246852,vrk,Electoral alliance: Working for Lithuania (Už darbą Lietuvai),
1076,451,997,,39,30.5,629932,ec-nz,,
1077,16,955,,0,2.66,74467,bmi,,
1078,583,1556,,364,48.0,13096629,,,
1080,326,827,,3,3.26,1073095,archivio,,
1081,179,590,,26,14.5,451478,folketing,,
1082,202,997,,51,39.82,680991,yb-nzl,,
1083,194,437,,,42.0,2272979,"ejpr, ovb",,
1085,133,1119,1449,1,0.5,14995,"edu, tila","Esko-Juhani Tennilä was denied access to the party list and was elected as an independent candidate in the Lapland district (Sundberg 2002, 79; Tilastokeskus 1983, 120). He (re-)joined the parliamentary group of the People's Democratic League of Finland (SKDL) (Eduskunta).",
1088,524,1460,,18,12.14,307287,ssr,,
1089,596,1338,,93,25.3,1300025,no-2010,,
1090,97,211,,13,7.3,203858,folketing,,
1092,107,910,530,15,2.0,784803,archivio,,
1094,670,552,,10,8.79,40260,vvk,,
1095,331,1507,,0,4.6,1374066,bwl,,
1096,315,689,,2,0.41,126921,bef-7,,
1097,165,419,2547,48,,,,,
1098,157,306,,0,1.7,54038,folketing,,
1100,536,993,,2,7.78,463919,ibz,,
1102,568,773,,297,38.0,11872180,,,
1103,340,1292,,20,12.1,109939,tila,,
1104,167,27,,3,5.08,90442,nos-sv,,
1105,464,1644,,9,5.0,150963,folketing,,
1106,158,1216,,27,,,,,
1107,383,1582,,5,9.04,278792,epl,,
1108,167,1538,,14,10.49,186627,nos-sv,,
1109,431,657,,23,12.3,478786,,,
1110,214,983,,18,9.19,109872,vrk,,
1111,226,1634,,,,,,,
1112,638,1110,,3,12.75,837884,ibz,,
1113,590,1393,,55,29.29,485307,gall-09,,
1114,23,345,,2,9.03,511967,verk,,
1115,552,1392,,15,7.44,737972,pica,,
1116,674,602,,2,1.4,14038,bafs,,
1117,490,1566,,1,0.06,18420,ark,,
1118,107,1436,2846,26,4.51,1769523,ejpr,Electoral alliance: Pact for Autonomies (Patto per le Autonomie),
1119,199,987,,10,15.92,969689,pkw,,
1120,182,1194,,10,10.56,502963,verk,,
1121,410,1272,,13,16.5,2489226,ejpr,,
1122,638,723,,3,14.43,948123,ibz,,
1123,253,200,,3,1.6,43816,tila,,
1124,143,993,,18,11.59,761407,ibz,,
1125,146,1030,,3,0.6,231842,archivio,,
1126,522,65,,1,,,voltive,MP László Goencz representing Slovenia's Hungarian community won in a separate election.,
1127,319,948,,22,6.17,425008,bec,,
1128,409,1629,,65,37.0,1150355,folketing,,
1129,23,1409,,4,16.14,914787,verk,,
1130,329,1278,1691,,,,ejpr,,
1131,433,86,,2,0.68,368660,parline,,
1132,668,1605,,5,23.4,460834,yb-dnk,,
1133,73,1644,,11,6.1,149440,folketing,,
1134,487,1173,,41,18.51,882653,volby,,
1135,252,757,,1,0.81,189632,epp,,
1136,37,1284,,1,1.9,247836,ukeu,,
1138,601,368,,77,26.3,3633185,ceoc,,
1140,219,509,,6,8.46,1455841,ref,,
1141,215,904,,156,43.6,2247727,,,
1142,307,1393,,70,39.22,662284,gall-09,,
1143,107,2302,2846,1,0.18,72105,archivio,For Italy in the World (Per Italia nel Mondo),
1144,415,270,,10,10.95,2210334,ep,,
1145,40,1556,,319,39.2,11457079,,,
1146,359,1580,,4,2.78,47945,gall-09,,
1147,59,519,,26,31.08,457294,essex,Electoral alliance: Brazausko socialdemokratiné koalicija (Brazauskas Social Democratic Coalition),
1148,218,1072,,0,3.32,95633,ssr,,
1149,561,917,,1,0.88,18245,yb-nzl,,
1150,541,590,,17,12.4,259324,,,
1151,498,596,4991,194,29.43,10923431,mdi,,
1152,214,675,,0,1.37,16362,vrk,,
1155,146,596,5220,99,,,ejpr,,
1157,342,851,,11,19.6,66687,parline,,
1158,192,1072,,20,11.73,270230,ssr,,
1159,85,1361,,8,1.89,395656,epp,,
1161,95,558,,230,45.8,17175169,bwl,,
1162,662,151,,0,1.54,17299,epl,,
1163,562,368,,105,42.33,2796039,pica,,
1164,302,811,,0,2.78,21968,cvk,,
1165,3,1435,,23,14.1,371948,seby,,
1166,504,1535,1065,1,,,,,
1167,84,1219,,4,3.7,106560,tila,,
1168,200,601,,0,0.81,42162,cne,,
1169,249,1591,,4,17.37,503140,ovb,,
1170,409,1239,,7,3.7,114022,folketing,,
1171,282,368,,131,40.18,3099519,pica,,
1172,273,686,,6,6.8,1196491,frpo,,
1173,268,1104,,74,10.6,1460957,pkw,,
1174,91,794,,72,31.44,2554880,pica,,
1175,269,920,,1,1.8,20883,tila,,
1176,363,1321,,4,4.27,1328515,archivio,,
1177,341,756,,2,5.6,296488,verk,Electoral alliance: Groen Progressief Akkoord (Green Progressive Accord),
1178,434,1629,,3,15.8,329202,yb-dnk,,
1179,40,311,,3,0.6,166321,,,
1181,206,1012,,1,0.4,7643,bafs,,
1182,125,342,,2,1.84,116049,verk,,
1183,466,614,,22,8.15,583750,mig,,
1184,248,514,2467,44,,,cne,,
1185,140,1295,,2,9.46,309401,cne,,
1187,295,904,,114,47.8,2033016,,,
1189,679,772,,47,6.7,3301624,bwl,,
1191,441,131,,2,16.98,140426,ssr,,
1192,487,829,,58,24.47,1166975,volby,,
1193,630,1239,,8,4.3,93824,folketing,,
1194,105,531,,34,16.8,319972,bafs,,
1196,549,1436,,9,10.21,3126181,archivio,,
1197,437,300,,15,9.91,567535,verk,,
1198,570,625,,2,1.33,119158,verk,,
1199,446,1234,,18,27.85,836990,asl,,
1200,226,1324,,9,4.8,161070,folketing,,
1201,125,1452,,2,1.44,90738,verk,,
1202,477,148,,6,5.56,727072,pkw,,
1203,504,107,,0,2.1,84272,cne,,
1204,540,543,,0,4.1,1442857,bwl,,
1205,133,1118,,44,22.1,659078,tila,,
1206,490,1210,,9,0.85,276230,craig,,
1207,304,721,,1,7.13,225915,val,,
1209,309,590,,1,12.68,297199,,,
1211,535,725,,6,23.06,1267672,cne,,
1212,220,27,,11,11.9,176535,mackie,,
1213,654,614,,9,4.5,313001,no-2010,,
1214,624,1192,,1,4.95,307912,ibz,,
1215,563,1644,,11,6.0,201047,ejpr,,
1217,288,1634,,4,,,,,
1219,98,1389,,1,1.6,43344,tila,,
1220,310,531,,31,14.5,337412,"bafs, ejpr",,
1222,237,1540,,20,11.23,6719016,ejpr,,
1223,299,1234,,19,29.72,870985,asl,,
1224,368,645,,24,41.21,6393192,epp,,
1225,606,202,,1,4.45,135360,asl,,
1226,529,742,,43,28.01,1753084,verk,,
1228,687,1367,,1,0.33,75356,epp,,
1230,111,176,,0,2.46,899935,"archivio, mdi",Electoral alliance: La Destra Fiamma Tricolore (The Right Tricolor Flame),
1231,407,1094,7677,230,33.7,6177841,mackie,,
1232,410,1284,,2,2.1,321007,ukeu,Scottish Nationalists (SNP) took 2 seats with 29.1% of the vote in Scotland.,
1235,211,334,,5,2.4,265179,pkw,,
1236,522,179,,28,29.26,307735,voltive,,
1237,90,998,,0,1.14,64159,cne,,
1238,369,318,,3,13.92,254669,eie,,
1239,244,1033,,4,8.12,9150,md,,
1241,106,725,,57,21.3,1204321,cne,,
1242,50,1245,,13,7.22,386706,volby,,
1243,112,1392,,10,2.39,139815,pica,,
1244,197,1536,,7,4.1,193539,,,
1245,312,1414,7663,95,15.0,3257782,mackie,,
1246,396,1110,,22,10.75,651806,cevipol,,
1247,100,81,,4,4.9,121561,seby,,
1248,536,1110,,3,11.37,678421,ibz,,
1249,108,1167,,4,2.2,21088,bafs,,
1250,687,757,,1,0.85,194715,epp,,
1251,257,870,,44,11.7,576315,essex,,
1252,523,702,,21,11.03,146312,nos-sv,,
1254,204,1409,,17,10.73,738202,verk,,
1255,570,209,,3,2.46,220734,verk,,
1256,593,310,,1,15.02,163204,epl,,
1257,667,300,,14,9.39,563091,verk,,
1258,164,370,,0,0.71,181868,epp,,
1259,57,1540,,15,7.7,4834587,parline,,
1260,59,1408,1147,19,,,essex,,
1261,429,27,,1,3.4,60060,mackie,,
1262,502,831,,35,6.1,2238339,archivio,,
1263,389,1629,,63,35.9,1223620,folketing,,
1264,229,761,,1,4.22,204280,bec,Elena Băsescu,
1265,37,1210,,1,0.9,125169,ukeu,Ulster Unionists (UUP) took 1 seat with nearly 21.8% of the vote in Northern Ireland.,
1266,106,1281,2159,3,,,mackie,,
1269,387,1324,,9,4.7,155464,folketing,,
1270,564,1083,,0,1.16,13006,cvk,,
1271,271,1331,,0,1.8,30985,yb-dnk,,
1272,673,988,,0,0.2,246,no-2010,,
1273,183,151,,2,5.04,165960,asl,,
1274,531,1634,,4,,,,,
1275,28,945,,1,9.85,30169,"cy-gov, ep",,
1276,91,368,,155,45.5,3696945,pica,,
1277,281,251,901,46,,,mackie,,
1278,617,1080,,1,0.34,125311,archivio,,
1279,55,882,,3,12.9,346764,sos,,
1280,157,211,,7,3.5,114888,folketing,,
1282,596,47,,171,41.8,2146365,no-2010,,
1283,463,546,4479,24,,,"ejpr, ovb",,
1284,206,458,,4,2.2,46574,bafs,,
1285,678,311,,0,0.2,45119,,,
1286,592,1342,,26,40.7,67513,no-2010,,
1288,184,723,,50,20.0,1037309,cevipol,,
1289,504,1273,,9,33.79,1358958,cne,,
1290,616,1219,,8,5.9,114617,tila,,
1291,130,1137,,1,17.5,40704,vvk,,
1292,341,345,,0,2.28,120826,verk,,
1296,251,1461,,32,12.7,486760,,,
1297,524,2317,,0,2.41,61137,ssr,,
1298,107,809,530,,,,ejpr,,Alliance: Centre Left (S)
1299,121,412,,4,3.1,63760,yb-dnk,,
1300,507,93,,6,1.4,405782,archivio,,
1301,399,1338,,162,41.49,2813245,mig,,
1303,382,65,,1,,,voltive,,
1304,336,1120,,155,36.61,3968464,essex,Electoral alliance: Social Democratic Pole of Romania (Romanian: Polul Democrației Sociale),
1305,133,395,,57,26.7,795953,tila,,
1307,563,306,,6,3.4,114123,ejpr,,
1308,329,1030,,1,0.45,146357,archivio,,
1310,258,657,,41,11.5,573812,,,
1311,140,725,,12,46.36,1516001,cne,,
1313,129,1252,,12,14.5,156843,su,,
1315,428,904,,156,43.2,2321826,,,
1316,585,902,,24,35.94,7477823,epp,,
1317,528,945,4520,4,,,no-2010,,
1319,373,458,,6,2.3,23208,bafs,,
1323,50,829,,81,35.38,1892475,volby,,
1324,5,514,3831,2,,,cne,,
1325,632,978,,0,0.5,19340,folketing,,
1326,584,318,,19,12.06,161034,gall-09,,
1328,547,808,5565,174,34.2,12989200,bwl,,
1329,508,1059,,2,0.54,36353,no-2010,,
1330,281,622,1507,4,,,"mackie, w",,
1331,419,1225,,0,6.0,8594,md,,
1332,416,419,,43,10.2,1108500,essex,,
1333,118,558,,222,34.2,16194665,,,
1334,450,882,,6,5.0,194016,,,
1335,520,1003,,31,46.5,114911,md,,
1336,549,1030,,1,0.46,143044,archivio,,
1337,89,1629,,62,34.6,1150048,folketing,,
1338,292,1392,,15,5.42,305973,pica,,
1339,121,590,,26,18.2,373688,yb-dnk,,
1341,620,870,,26,8.8,476272,essex,,
1342,213,211,,13,8.6,178942,folketing,,
1343,335,1206,,3,2.12,204694,verk,,
1344,105,35,,54,21.8,415226,bafs,,
1345,604,1296,,18,3.5,1264870,archivio,,
1346,604,1088,,201,30.4,11139231,archivio,,
1347,568,659,,14,19.3,6059519,craig,,
1348,63,665,,32,13.24,954690,essex,,
1349,62,235,,54,34.59,3172918,verk,,
1350,529,300,,13,8.72,545836,verk,,
1351,172,967,,9,14.98,432820,epl,,
1354,244,984,,15,35.47,39946,md,,
1355,628,1136,,156,28.04,15580053,parline,,
1356,564,1368,,12,10.65,119116,cvk,,
1357,653,1338,,12,13.6,666413,no-2010,,
1358,30,1264,,10,5.5,53450,bafs,,
1359,129,199,,1,,,su,,
1360,17,487,,11,2.1,809946,archivio,,
1361,521,1167,,2,0.8,15871,bafs,,
1362,551,436,,1,0.22,82373,archivio,,
