election_id,date,party_id,seats,cabinet_id,cabinet_formation,calculation_date
968,1928-09-21,892,28,1186,0,2023-11-04 21:48:14
968,1928-09-21,1461,27,1186,0,2023-11-04 21:48:14
968,1928-09-21,882,8,1186,0,2023-11-04 21:48:14
968,1928-09-21,2477,4,1186,0,2023-11-04 21:48:14
969,1932-09-18,904,104,1184,0,2023-11-04 21:48:14
969,1932-09-18,657,58,1184,0,2023-11-04 21:48:14
969,1932-09-18,1461,36,1184,0,2023-11-04 21:48:14
969,1932-09-18,892,20,1184,0,2023-11-04 21:48:14
969,1932-09-18,2478,6,1184,0,2023-11-04 21:48:14
969,1932-09-18,882,2,1184,0,2023-11-04 21:48:14
969,1932-09-18,2477,4,1184,0,2023-11-04 21:48:14
970,1936-09-20,904,112,1182,0,2023-11-04 21:48:14
970,1936-09-20,657,44,1182,0,2023-11-04 21:48:14
970,1936-09-20,1461,36,1182,0,2023-11-04 21:48:14
970,1936-09-20,892,27,1182,0,2023-11-04 21:48:14
970,1936-09-20,2478,6,1182,0,2023-11-04 21:48:14
970,1936-09-20,882,5,1182,0,2023-11-04 21:48:14
971,1940-09-15,904,134,1180,1,2023-11-04 21:48:14
971,1940-09-15,657,42,1180,1,2023-11-04 21:48:14
971,1940-09-15,1461,28,1180,1,2023-11-04 21:48:14
971,1940-09-15,892,23,1180,1,2023-11-04 21:48:14
971,1940-09-15,882,3,1180,1,2023-11-04 21:48:14
972,1908-12-01,2469,50,1309,0,2023-11-04 21:48:14
972,1908-12-01,2471,26,1309,0,2023-11-04 21:48:14
972,1908-12-01,878,1,1309,0,2023-11-04 21:48:14
972,1908-12-01,1262,3,1309,0,2023-11-04 21:48:14
973,1905-12-06,2469,58,1326,1,2023-11-04 21:48:14
973,1905-12-06,2471,16,1326,1,2023-11-04 21:48:14
973,1905-12-06,1262,6,1326,1,2023-11-04 21:48:14
974,1902-11-25,2469,47,1325,1,2023-11-04 21:48:14
974,1902-11-25,2471,19,1325,1,2023-11-04 21:48:14
974,1902-11-25,1262,10,1325,1,2023-11-04 21:48:14
974,1902-11-25,1365,4,1325,1,2023-11-04 21:48:14
975,2015-06-07,901,258,1143,0,2023-11-04 21:48:14
975,2015-06-07,507,132,1143,0,2023-11-04 21:48:14
975,2015-06-07,2572,80,1143,0,2023-11-04 21:48:14
975,2015-06-07,408,80,1143,0,2023-11-04 21:48:14
976,2015-06-18,1629,47,1074,0,2023-11-04 21:48:14
976,2015-06-18,211,8,1074,0,2023-11-04 21:48:14
976,2015-06-18,590,6,1074,0,2023-11-04 21:48:14
976,2015-06-18,1644,7,1074,0,2023-11-04 21:48:14
976,2015-06-18,376,13,1074,0,2023-11-04 21:48:14
976,2015-06-18,1418,37,1074,0,2023-11-04 21:48:14
976,2015-06-18,1605,34,1074,0,2023-11-04 21:48:14
976,2015-06-18,306,14,1074,0,2023-11-04 21:48:14
976,2015-06-18,2567,9,1074,0,2023-11-04 21:48:14
976,2015-06-18,1891,1,1074,0,2023-11-04 21:48:14
976,2015-06-18,74,1,1074,0,2023-11-04 21:48:14
976,2015-06-18,2568,1,1074,0,2023-11-04 21:48:14
976,2015-06-18,1894,1,1074,0,2023-11-04 21:48:14
977,1917-10-28,531,42,1463,0,2023-11-04 21:48:14
977,1917-10-28,26,103,1463,0,2023-11-04 21:48:14
977,1917-10-28,35,20,1463,0,2023-11-04 21:48:14
977,1917-10-28,886,7,1463,0,2023-11-04 21:48:14
977,1917-10-28,458,12,1463,0,2023-11-04 21:48:14
977,1917-10-28,2579,5,1463,0,2023-11-04 21:48:14
978,1914-10-25,531,37,1465,1,2023-11-04 21:48:14
978,1914-10-25,886,4,1465,1,2023-11-04 21:48:14
978,1914-10-25,458,15,1465,1,2023-11-04 21:48:14
978,1914-10-25,26,112,1465,1,2023-11-04 21:48:14
978,1914-10-25,35,19,1465,1,2023-11-04 21:48:14
978,1914-10-25,2579,2,1465,1,2023-11-04 21:48:14
979,1911-10-29,531,38,1458,0,2023-11-04 21:48:14
979,1911-10-29,886,6,1458,0,2023-11-04 21:48:14
979,1911-10-29,458,14,1458,0,2023-11-04 21:48:14
979,1911-10-29,26,114,1458,0,2023-11-04 21:48:14
979,1911-10-29,35,15,1458,0,2023-11-04 21:48:14
979,1911-10-29,2579,2,1458,0,2023-11-04 21:48:14
980,1908-10-25,531,35,1458,1,2023-11-04 21:48:14
980,1908-10-25,886,5,1458,1,2023-11-04 21:48:14
980,1908-10-25,458,15,1458,1,2023-11-04 21:48:14
980,1908-10-25,26,105,1458,1,2023-11-04 21:48:14
980,1908-10-25,35,7,1458,1,2023-11-04 21:48:14
981,1905-10-29,531,36,1457,1,2023-11-04 21:48:14
981,1905-10-29,886,6,1457,1,2023-11-04 21:48:14
981,1905-10-29,458,19,1457,1,2023-11-04 21:48:14
981,1905-10-29,26,104,1457,1,2023-11-04 21:48:14
981,1905-10-29,35,2,1457,1,2023-11-04 21:48:14
982,1902-10-26,531,36,,0,2023-11-04 21:48:14
982,1902-10-26,886,4,,0,2023-11-04 21:48:14
982,1902-10-26,458,20,,0,2023-11-04 21:48:14
982,1902-10-26,26,100,,0,2023-11-04 21:48:14
982,1902-10-26,35,7,,0,2023-11-04 21:48:14
983,1936-05-03,1539,149,1327,0,2023-11-04 21:48:14
983,1936-05-03,401,109,1327,0,2023-11-04 21:48:14
983,1936-05-03,2594,56,1327,0,2023-11-04 21:48:14
983,1936-05-03,686,72,1327,0,2023-11-04 21:48:14
983,1936-05-03,2581,222,1327,0,2023-11-04 21:48:14
984,1932-05-08,1539,129,1338,0,2023-11-04 21:48:14
984,1932-05-08,401,157,1338,0,2023-11-04 21:48:14
984,1932-05-08,2594,37,1338,0,2023-11-04 21:48:14
984,1932-05-08,686,12,1338,0,2023-11-04 21:48:14
984,1932-05-08,2581,76,1338,0,2023-11-04 21:48:14
984,1932-05-08,2589,33,1338,0,2023-11-04 21:48:14
984,1932-05-08,2583,16,1338,0,2023-11-04 21:48:14
984,1932-05-08,2587,72,1338,0,2023-11-04 21:48:14
984,1932-05-08,2585,62,1338,0,2023-11-04 21:48:14
984,1932-05-08,2584,11,1338,0,2023-11-04 21:48:14
985,1928-04-29,1539,99,1410,1,2023-11-04 21:48:14
985,1928-04-29,401,120,1410,1,2023-11-04 21:48:14
985,1928-04-29,2594,33,1410,1,2023-11-04 21:48:14
985,1928-04-29,2587,74,1410,1,2023-11-04 21:48:14
985,1928-04-29,2581,182,1410,1,2023-11-04 21:48:14
985,1928-04-29,2589,26,1410,1,2023-11-04 21:48:14
985,1928-04-29,686,14,1410,1,2023-11-04 21:48:14
985,1928-04-29,1328,2,1410,1,2023-11-04 21:48:14
985,1928-04-29,2585,52,1410,1,2023-11-04 21:48:14
986,1906-05-20,401,239,1411,1,2023-11-04 21:48:14
986,1906-05-20,2586,67,1411,1,2023-11-04 21:48:14
986,1906-05-20,1539,53,1411,1,2023-11-04 21:48:14
986,1906-05-20,2587,52,1411,1,2023-11-04 21:48:14
986,1906-05-20,2589,107,1411,1,2023-11-04 21:48:14
986,1906-05-20,2585,39,1411,1,2023-11-04 21:48:14
986,1906-05-20,2590,18,1411,1,2023-11-04 21:48:14
987,1902-05-11,401,75,,0,2023-11-04 21:48:14
987,1902-05-11,2587,175,,0,2023-11-04 21:48:14
987,1902-05-11,2589,145,,0,2023-11-04 21:48:14
987,1902-05-11,1539,45,,0,2023-11-04 21:48:14
987,1902-05-11,2585,117,,0,2023-11-04 21:48:14
987,1902-05-11,2592,18,,0,2023-11-04 21:48:14
988,1910-05-08,2589,91,1412,1,2023-11-04 21:48:14
988,1910-05-08,2594,145,1412,1,2023-11-04 21:48:14
988,1910-05-08,1539,75,1412,1,2023-11-04 21:48:14
988,1910-05-08,2585,105,1412,1,2023-11-04 21:48:14
988,1910-05-08,2590,25,1412,1,2023-11-04 21:48:14
988,1910-05-08,2581,137,1412,1,2023-11-04 21:48:14
988,1910-05-08,1328,2,1412,1,2023-11-04 21:48:14
989,1914-05-10,2581,150,1398,0,2023-11-04 21:48:14
989,1914-05-10,401,137,1398,0,2023-11-04 21:48:14
989,1914-05-10,1539,103,1398,0,2023-11-04 21:48:14
989,1914-05-10,2585,96,1398,0,2023-11-04 21:48:14
989,1914-05-10,2589,73,1398,0,2023-11-04 21:48:14
989,1914-05-10,2594,27,1398,0,2023-11-04 21:48:14
990,1919-10-16,2581,201,1413,1,2023-11-04 21:48:14
990,1919-10-16,401,106,1413,1,2023-11-04 21:48:14
990,1919-10-16,1539,67,1413,1,2023-11-04 21:48:14
990,1919-10-16,2585,51,1413,1,2023-11-04 21:48:14
990,1919-10-16,2589,88,1413,1,2023-11-04 21:48:14
990,1919-10-16,2587,79,1413,1,2023-11-04 21:48:14
990,1919-10-16,2594,22,1413,1,2023-11-04 21:48:14
990,1919-10-16,1328,2,1413,1,2023-11-04 21:48:14
991,1924-05-25,2581,204,1354,0,2023-11-04 21:48:14
991,1924-05-25,1539,104,1354,0,2023-11-04 21:48:14
991,1924-05-25,401,162,1354,0,2023-11-04 21:48:14
991,1924-05-25,2587,53,1354,0,2023-11-04 21:48:14
991,1924-05-25,2589,25,1354,0,2023-11-04 21:48:14
991,1924-05-25,686,26,1354,0,2023-11-04 21:48:14
992,2015-09-20,1592,145,1157,0,2023-11-04 21:48:14
992,2015-09-20,47,75,1157,0,2023-11-04 21:48:14
992,2015-09-20,2092,18,1157,0,2023-11-04 21:48:14
992,2015-09-20,1338,17,1157,0,2023-11-04 21:48:14
992,2015-09-20,614,15,1157,0,2023-11-04 21:48:14
992,2015-09-20,2346,11,1157,0,2023-11-04 21:48:14
992,2015-09-20,2091,10,1157,0,2023-11-04 21:48:14
992,2015-09-20,2165,9,1157,0,2023-11-04 21:48:14
993,2015-10-04,1273,107,917,0,2023-11-04 21:48:14
993,2015-10-04,725,86,917,0,2023-11-04 21:48:14
993,2015-10-04,557,19,917,0,2023-11-04 21:48:14
993,2015-10-04,1295,17,917,0,2023-11-04 21:48:14
993,2015-10-04,1781,1,917,0,2023-11-04 21:48:14
994,2015-10-19,368,184,919,0,2023-11-04 21:48:14
994,2015-10-19,1255,99,919,0,2023-11-04 21:48:14
994,2015-10-19,296,44,919,0,2023-11-04 21:48:14
994,2015-10-19,448,10,919,0,2023-11-04 21:48:14
994,2015-10-19,1259,1,919,0,2023-11-04 21:48:14
995,2015-10-18,750,65,989,0,2023-11-04 21:48:14
995,2015-10-18,35,43,989,0,2023-11-04 21:48:14
995,2015-10-18,26,33,989,0,2023-11-04 21:48:14
995,2015-10-18,531,27,989,0,2023-11-04 21:48:14
995,2015-10-18,141,11,989,0,2023-11-04 21:48:14
995,2015-10-18,308,7,989,0,2023-11-04 21:48:14
995,2015-10-18,1213,7,989,0,2023-11-04 21:48:14
995,2015-10-18,602,2,989,0,2023-11-04 21:48:14
995,2015-10-18,1500,2,989,0,2023-11-04 21:48:14
995,2015-10-18,1167,1,989,0,2023-11-04 21:48:14
995,2015-10-18,2579,1,989,0,2023-11-04 21:48:14
995,2015-10-18,2599,1,989,0,2023-11-04 21:48:14
996,2015-10-25,528,235,1146,0,2023-11-04 21:48:14
996,2015-10-25,512,138,1146,0,2023-11-04 21:48:14
996,2015-10-25,2600,42,1146,0,2023-11-04 21:48:14
996,2015-10-25,2601,28,1146,0,2023-11-04 21:48:14
996,2015-10-25,664,16,1146,0,2023-11-04 21:48:14
996,2015-10-25,900,1,1146,0,2023-11-04 21:48:14
997,2015-11-01,507,134,1173,0,2023-11-04 21:48:14
997,2015-11-01,408,40,1173,0,2023-11-04 21:48:14
997,2015-11-01,2572,59,1173,0,2023-11-04 21:48:14
997,2015-11-01,901,317,1173,0,2023-11-04 21:48:14
998,2015-12-20,645,123,1421,1,2023-11-04 21:48:14
998,2015-12-20,902,90,1421,1,2023-11-04 21:48:14
998,2015-12-20,2376,42,1421,1,2023-11-04 21:48:14
998,2015-12-20,2375,40,1421,1,2023-11-04 21:48:14
998,2015-12-20,118,2,1421,1,2023-11-04 21:48:14
998,2015-12-20,757,9,1421,1,2023-11-04 21:48:14
998,2015-12-20,1361,6,1421,1,2023-11-04 21:48:14
998,2015-12-20,234,1,1421,1,2023-11-04 21:48:14
998,2015-12-20,2603,2,1421,1,2023-11-04 21:48:14
998,2015-12-20,2604,6,1421,1,2023-11-04 21:48:14
998,2015-12-20,2605,8,1421,1,2023-11-04 21:48:14
998,2015-12-20,2606,12,1421,1,2023-11-04 21:48:14
998,2015-12-20,2607,9,1421,1,2023-11-04 21:48:14
999,1915-05-07,1605,43,1252,1,2023-11-04 21:48:14
999,1915-05-07,1629,32,1252,1,2023-11-04 21:48:14
999,1915-05-07,211,31,1252,1,2023-11-04 21:48:14
999,1915-05-07,590,7,1252,1,2023-11-04 21:48:14
999,1915-05-07,1128,1,1252,1,2023-11-04 21:48:14
1000,1920-07-06,1605,51,1249,1,2023-11-04 21:48:14
1000,1920-07-06,1629,42,1249,1,2023-11-04 21:48:14
1000,1920-07-06,590,26,1249,1,2023-11-04 21:48:14
1000,1920-07-06,211,16,1249,1,2023-11-04 21:48:14
1000,1920-07-06,2429,4,1249,1,2023-11-04 21:48:14
1001,2015-11-08,276,50,1056,0,2023-11-04 21:48:14
1001,2015-11-08,1465,1,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2181,3,1056,0,2023-11-04 21:48:14
1001,2015-11-08,1102,2,1056,0,2023-11-04 21:48:14
1001,2015-11-08,1493,42,1056,0,2023-11-04 21:48:14
1001,2015-11-08,1384,9,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2134,2,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2182,3,1056,0,2023-11-04 21:48:14
1001,2015-11-08,1627,3,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2135,2,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2612,1,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2614,1,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2615,19,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2192,5,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2185,1,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2295,2,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2628,2,1056,0,2023-11-04 21:48:14
1001,2015-11-08,2133,3,1056,0,2023-11-04 21:48:14
1002,2016-02-26,1393,50,904,0,2023-11-04 21:48:14
1002,2016-02-26,280,44,904,0,2023-11-04 21:48:14
1002,2016-02-26,2217,23,904,0,2023-11-04 21:48:14
1002,2016-02-26,318,7,904,0,2023-11-04 21:48:14
1002,2016-02-26,2619,3,904,0,2023-11-04 21:48:14
1002,2016-02-26,1573,2,904,0,2023-11-04 21:48:14
1002,2016-02-26,2298,1,904,0,2023-11-04 21:48:14
1002,2016-02-26,30,12,904,0,2023-11-04 21:48:14
1002,2016-02-26,2622,6,904,0,2023-11-04 21:48:14
1002,2016-02-26,2621,4,904,0,2023-11-04 21:48:14
1002,2016-02-26,1014,6,904,0,2023-11-04 21:48:14
1003,2016-03-06,1759,19,1027,0,2023-11-04 21:48:14
1003,2016-03-06,2623,11,1027,0,2023-11-04 21:48:14
1003,2016-03-06,1620,11,1027,0,2023-11-04 21:48:14
1003,2016-03-06,1072,15,1027,0,2023-11-04 21:48:14
1003,2016-03-06,220,49,1027,0,2023-11-04 21:48:14
1003,2016-03-06,586,14,1027,0,2023-11-04 21:48:14
1003,2016-03-06,2624,10,1027,0,2023-11-04 21:48:14
1003,2016-03-06,1460,21,1027,0,2023-11-04 21:48:14
1004,2016-05-22,1575,18,1492,1,2023-11-04 21:48:14
1004,2016-05-22,572,16,1492,1,2023-11-04 21:48:14
1004,2016-05-22,851,9,1492,1,2023-11-04 21:48:14
1004,2016-05-22,945,3,1492,1,2023-11-04 21:48:14
1004,2016-05-22,2341,3,1492,1,2023-11-04 21:48:14
1004,2016-05-22,2626,3,1492,1,2023-11-04 21:48:14
1004,2016-05-22,1621,2,1492,1,2023-11-04 21:48:14
1004,2016-05-22,1768,2,1492,1,2023-11-04 21:48:14
1005,2016-06-26,645,137,1493,1,2023-11-04 21:48:14
1005,2016-06-26,902,85,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2376,45,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2375,32,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2606,12,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2607,9,1493,1,2023-11-04 21:48:14
1005,2016-06-26,757,9,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2605,8,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2604,5,1493,1,2023-11-04 21:48:14
1005,2016-06-26,1361,5,1493,1,2023-11-04 21:48:14
1005,2016-06-26,2603,2,1493,1,2023-11-04 21:48:14
1005,2016-06-26,234,1,1493,1,2023-11-04 21:48:14
1006,2016-07-02,1411,45,1174,0,2023-11-04 21:48:14
1006,2016-07-02,154,21,1174,0,2023-11-04 21:48:14
1006,2016-07-02,184,10,1174,0,2023-11-04 21:48:14
1006,2016-07-02,1253,69,1174,0,2023-11-04 21:48:14
1006,2016-07-02,1396,2,1174,0,2023-11-04 21:48:14
1006,2016-07-02,751,1,1174,0,2023-11-04 21:48:14
1006,2016-07-02,2630,1,1174,0,2023-11-04 21:48:14
1006,2016-07-02,2258,1,1174,0,2023-11-04 21:48:14
1007,2016-09-11,276,61,1408,0,2023-11-04 21:48:14
1007,2016-09-11,1493,39,1408,0,2023-11-04 21:48:14
1007,2016-09-11,1384,9,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2134,1,1408,0,2023-11-04 21:48:14
1007,2016-09-11,1465,5,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2615,13,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2628,2,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2612,8,1408,0,2023-11-04 21:48:14
1007,2016-09-11,1627,3,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2135,1,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2192,5,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2295,1,1408,0,2023-11-04 21:48:14
1007,2016-09-11,2133,3,1408,0,2023-11-04 21:48:14
1008,2016-10-29,2205,10,1482,0,2023-11-04 21:48:14
1008,2016-10-29,210,10,1482,0,2023-11-04 21:48:14
1008,2016-10-29,1455,8,1482,0,2023-11-04 21:48:14
1008,2016-10-29,2204,4,1482,0,2023-11-04 21:48:14
1008,2016-10-29,1006,3,1482,0,2023-11-04 21:48:14
1008,2016-10-29,1342,21,1482,0,2023-11-04 21:48:14
1008,2016-10-29,2633,7,1482,0,2023-11-04 21:48:14
1009,2016-10-09,1045,31,1633,0,2023-11-04 21:48:14
1009,2016-10-09,191,54,1633,0,2023-11-04 21:48:14
1009,2016-10-09,1277,17,1633,0,2023-11-04 21:48:14
1009,2016-10-09,482,14,1633,0,2023-11-04 21:48:14
1009,2016-10-09,28,8,1633,0,2023-11-04 21:48:14
1009,2016-10-09,1421,8,1633,0,2023-11-04 21:48:14
1009,2016-10-09,581,2,1633,0,2023-11-04 21:48:14
1009,2016-10-09,2635,1,1633,0,2023-11-04 21:48:14
1009,2016-10-09,21,1,1633,0,2023-11-04 21:48:14
1009,2016-10-09,652,1,1633,0,2023-11-04 21:48:14
1009,2016-10-09,58,4,1633,0,2023-11-04 21:48:14
1010,2017-06-03,984,30,1046,0,2023-11-04 21:48:14
1010,2017-06-03,1003,37,1046,0,2023-11-04 21:48:14
1011,2017-03-26,1541,95,1503,0,2023-11-04 21:48:14
1011,2017-03-26,1160,80,1503,0,2023-11-04 21:48:14
1011,2017-03-26,2211,27,1503,0,2023-11-04 21:48:14
1011,2017-03-26,1286,26,1503,0,2023-11-04 21:48:14
1011,2017-03-26,2637,12,1503,0,2023-11-04 21:48:14
1012,2017-03-15,1409,33,1506,1,2023-11-04 21:48:14
1012,2017-03-15,1501,20,1506,1,2023-11-04 21:48:14
1012,2017-03-15,235,19,1506,1,2023-11-04 21:48:14
1012,2017-03-15,345,19,1506,1,2023-11-04 21:48:14
1012,2017-03-15,756,14,1506,1,2023-11-04 21:48:14
1012,2017-03-15,357,14,1506,1,2023-11-04 21:48:14
1012,2017-03-15,742,9,1506,1,2023-11-04 21:48:14
1012,2017-03-15,1206,5,1506,1,2023-11-04 21:48:14
1012,2017-03-15,990,5,1506,1,2023-11-04 21:48:14
1012,2017-03-15,2109,4,1506,1,2023-11-04 21:48:14
1012,2017-03-15,1251,3,1506,1,2023-11-04 21:48:14
1012,2017-03-15,2641,3,1506,1,2023-11-04 21:48:14
1012,2017-03-15,2642,2,1506,1,2023-11-04 21:48:14
1013,2017-06-08,773,318,1489,0,2023-11-04 21:48:14
1013,2017-06-08,1556,262,1489,0,2023-11-04 21:48:14
1013,2017-06-08,1284,35,1489,0,2023-11-04 21:48:14
1013,2017-06-08,659,12,1489,0,2023-11-04 21:48:14
1013,2017-06-08,319,10,1489,0,2023-11-04 21:48:14
1013,2017-06-08,689,7,1489,0,2023-11-04 21:48:14
1013,2017-06-08,311,4,1489,0,2023-11-04 21:48:14
1013,2017-06-08,467,1,1489,0,2023-11-04 21:48:14
1013,2017-06-08,2296,1,1489,0,2023-11-04 21:48:14
1014,2017-06-18,2643,308,1508,0,2023-11-04 21:48:14
1014,2017-06-18,658,112,1508,0,2023-11-04 21:48:14
1014,2017-06-18,509,42,1508,0,2023-11-04 21:48:14
1014,2017-06-18,2273,18,1508,0,2023-11-04 21:48:14
1014,2017-06-18,1539,30,1508,0,2023-11-04 21:48:14
1014,2017-06-18,686,10,1508,0,2023-11-04 21:48:14
1014,2017-06-18,1492,3,1508,0,2023-11-04 21:48:14
1014,2017-06-18,177,12,1508,0,2023-11-04 21:48:14
1014,2017-06-18,285,6,1508,0,2023-11-04 21:48:14
1014,2017-06-18,270,8,1508,0,2023-11-04 21:48:14
1014,2017-06-18,873,1,1508,0,2023-11-04 21:48:14
1014,2017-06-18,2399,1,1508,0,2023-11-04 21:48:14
1014,2017-06-18,2644,17,1508,0,2023-11-04 21:48:14
1014,2017-06-18,2079,1,1508,0,2023-11-04 21:48:14
1014,2017-06-18,1328,3,1508,0,2023-11-04 21:48:14
1014,2017-06-18,947,5,1508,0,2023-11-04 21:48:14
1015,2016-12-11,1120,154,1197,0,2023-11-04 21:48:14
1015,2016-12-11,1015,69,1197,0,2023-11-04 21:48:14
1015,2016-12-11,2646,30,1197,0,2023-11-04 21:48:14
1015,2016-12-11,948,21,1197,0,2023-11-04 21:48:14
1015,2016-12-11,2647,20,1197,0,2023-11-04 21:48:14
1015,2016-12-11,2395,18,1197,0,2023-11-04 21:48:14
1015,2016-12-11,425,17,1197,0,2023-11-04 21:48:14
1017,2017-09-11,104,49,1516,1,2023-11-04 21:48:14
1017,2017-09-11,1435,45,1516,1,2023-11-04 21:48:14
1017,2017-09-11,351,27,1516,1,2023-11-04 21:48:14
1017,2017-09-11,702,19,1516,1,2023-11-04 21:48:14
1017,2017-09-11,81,11,1516,1,2023-11-04 21:48:14
1017,2017-09-11,1538,8,1516,1,2023-11-04 21:48:14
1017,2017-09-11,647,8,1516,1,2023-11-04 21:48:14
1017,2017-09-11,2254,1,1516,1,2023-11-04 21:48:14
1017,2017-09-11,1638,1,1516,1,2023-11-04 21:48:14
1018,2017-09-23,997,56,1499,0,2023-11-04 21:48:14
1018,2017-09-23,878,46,1499,0,2023-11-04 21:48:14
1018,2017-09-23,891,9,1499,0,2023-11-04 21:48:14
1018,2017-09-23,1171,8,1499,0,2023-11-04 21:48:14
1018,2017-09-23,617,1,1499,0,2023-11-04 21:48:14
1019,2017-10-15,973,52,1485,0,2023-11-04 21:48:14
1019,2017-10-15,1013,62,1485,0,2023-11-04 21:48:14
1019,2017-10-15,50,51,1485,0,2023-11-04 21:48:14
1019,2017-10-15,2255,10,1485,0,2023-11-04 21:48:14
1019,2017-10-15,2651,8,1485,0,2023-11-04 21:48:14
1020,2017-10-21,829,25,1072,0,2023-11-04 21:48:14
1020,2017-10-21,789,15,1072,0,2023-11-04 21:48:14
1020,2017-10-21,2024,6,1072,0,2023-11-04 21:48:14
1020,2017-10-21,1173,15,1072,0,2023-11-04 21:48:14
1020,2017-10-21,2261,22,1072,0,2023-11-04 21:48:14
1020,2017-10-21,2,7,1072,0,2023-11-04 21:48:14
1020,2017-10-21,2263,78,1072,0,2023-11-04 21:48:14
1020,2017-10-21,1245,10,1072,0,2023-11-04 21:48:14
1020,2017-10-21,2654,22,1072,0,2023-11-04 21:48:14
1021,2017-10-28,1455,8,1502,0,2023-11-04 21:48:14
1021,2017-10-28,2633,4,1502,0,2023-11-04 21:48:14
1021,2017-10-28,1342,16,1502,0,2023-11-04 21:48:14
1021,2017-10-28,2632,4,1502,0,2023-11-04 21:48:14
1021,2017-10-28,2655,7,1502,0,2023-11-04 21:48:14
1021,2017-10-28,2205,6,1502,0,2023-11-04 21:48:14
1021,2017-10-28,1006,7,1502,0,2023-11-04 21:48:14
1021,2017-10-28,210,11,1502,0,2023-11-04 21:48:14
1022,2017-10-22,1193,281,1156,0,2023-11-04 21:48:14
1022,2017-10-22,837,29,1156,0,2023-11-04 21:48:14
1022,2017-10-22,2657,54,1156,0,2023-11-04 21:48:14
1022,2017-10-22,1540,12,1156,0,2023-11-04 21:48:14
1022,2017-10-22,940,2,1156,0,2023-11-04 21:48:14
1022,2017-10-22,2656,50,1156,0,2023-11-04 21:48:14
1022,2017-10-22,2136,11,1156,0,2023-11-04 21:48:14
1022,2017-10-22,905,26,1156,0,2023-11-04 21:48:14
1023,2018-04-08,600,26,1104,0,2023-11-04 21:48:14
1023,2018-04-08,1591,20,1104,0,2023-11-04 21:48:14
1023,2018-04-08,403,8,1104,0,2023-11-04 21:48:14
1023,2018-04-08,1970,9,1104,0,2023-11-04 21:48:14
1023,2018-04-08,952,1,1104,0,2023-11-04 21:48:14
1023,2018-04-08,2318,1,1104,0,2023-11-04 21:48:14
1023,2018-04-08,870,1,1104,0,2023-11-04 21:48:14
1023,2018-04-08,434,16,1104,0,2023-11-04 21:48:14
1023,2018-04-08,921,117,1104,0,2023-11-04 21:48:14
1024,2018-03-04,2155,227,1501,0,2023-11-04 21:48:14
1024,2018-03-04,1436,124,1501,0,2023-11-04 21:48:14
1024,2018-03-04,596,106,1501,0,2023-11-04 21:48:14
1024,2018-03-04,2154,31,1501,0,2023-11-04 21:48:14
1024,2018-03-04,226,4,1501,0,2023-11-04 21:48:14
1024,2018-03-04,382,112,1501,0,2023-11-04 21:48:14
1024,2018-03-04,1030,4,1501,0,2023-11-04 21:48:14
1024,2018-03-04,2153,1,1501,0,2023-11-04 21:48:14
1024,2018-03-04,2302,1,1501,0,2023-11-04 21:48:14
1024,2018-03-04,693,2,1501,0,2023-11-04 21:48:14
1024,2018-03-04,465,14,1501,0,2023-11-04 21:48:14
1024,2018-03-04,927,1,1501,0,2023-11-04 21:48:14
1024,2018-03-04,2671,1,1501,0,2023-11-04 21:48:14
1024,2018-03-04,2737,2,1501,0,2023-11-04 21:48:14
1025,2018-06-03,179,25,1144,0,2023-11-04 21:48:14
1025,2018-06-03,2668,13,1144,0,2023-11-04 21:48:14
1025,2018-06-03,706,10,1144,0,2023-11-04 21:48:14
1025,2018-06-03,2333,10,1144,0,2023-11-04 21:48:14
1025,2018-06-03,1047,7,1144,0,2023-11-04 21:48:14
1025,2018-06-03,2337,5,1144,0,2023-11-04 21:48:14
1025,2018-06-03,1587,5,1144,0,2023-11-04 21:48:14
1025,2018-06-03,981,4,1144,0,2023-11-04 21:48:14
1025,2018-06-03,2670,9,1144,0,2023-11-04 21:48:14
1025,2018-06-03,199,1,1144,0,2023-11-04 21:48:14
1025,2018-06-03,65,1,1144,0,2023-11-04 21:48:14
